Emission lines,100,125,150,175,200,225,250,275,300,325,350,375,400,425,450,475,500,525,550,575,600,625,650,675,700,725,750,775,800,825,850,875,900,925,950,975,1000
C III λ977,3.503,7.884,5.059,4.232,3.488,2.898,2.484,2.168,1.92,1.712,1.521,1.36,1.221,1.105,1.007,0.925,0.857,0.798,0.749,0.705,0.665,0.63,0.597,0.567,0.539,0.512,0.488,0.465,0.444,0.424,0.406,0.389,0.374,0.359,0.345,0.332,0.32
N III λ990,0.046,0.197,0.136,0.114,0.094,0.077,0.066,0.057,0.05,0.045,0.039,0.034,0.03,0.027,0.025,0.022,0.021,0.019,0.018,0.016,0.015,0.015,0.014,0.013,0.012,0.012,0.011,0.01,0.01,0.009,0.009,0.008,0.008,0.008,0.007,0.007,0.007
"O VI λλ1032, 1037",0.0,0.01,3.105,17.755,20.505,18.397,16.228,14.307,12.635,11.296,10.202,8.991,8.134,7.33,6.596,6.003,5.514,5.08,4.699,4.356,4.051,3.786,3.549,3.334,3.136,2.952,2.783,2.625,2.482,2.35,2.229,2.118,2.015,1.918,1.83,1.747,1.67
Lyα λ1215,64.143,48.315,35.042,32.382,34.887,37.995,41.513,44.997,48.277,51.276,53.668,55.592,57.188,58.501,59.624,60.58,61.392,62.325,63.224,64.113,64.839,65.479,66.307,67.044,67.574,68.298,68.822,69.512,70.279,71.001,71.624,72.425,73.153,74.185,74.818,75.721,76.552
N V λ1239,0.0,0.045,0.315,0.276,0.249,0.211,0.181,0.163,0.144,0.127,0.113,0.1,0.089,0.079,0.071,0.065,0.059,0.054,0.05,0.047,0.044,0.041,0.038,0.036,0.034,0.032,0.03,0.029,0.027,0.026,0.025,0.024,0.023,0.022,0.021,0.02,0.019
SiIV + O IV λ1400,0.406,1.422,2.154,1.826,1.503,1.251,1.083,0.959,0.865,0.786,0.711,0.644,0.584,0.531,0.486,0.448,0.416,0.39,0.368,0.35,0.333,0.319,0.305,0.293,0.282,0.272,0.263,0.254,0.247,0.239,0.233,0.227,0.222,0.217,0.213,0.209,0.206
N IV λ1486,0.001,0.046,0.045,0.036,0.029,0.024,0.021,0.019,0.017,0.015,0.014,0.013,0.012,0.011,0.01,0.009,0.008,0.008,0.007,0.007,0.007,0.006,0.006,0.006,0.006,0.005,0.005,0.005,0.005,0.005,0.004,0.004,0.004,0.004,0.004,0.004,0.004
C IV λλ1548+1551,0.074,5.455,3.188,2.732,2.306,1.947,1.699,1.499,1.341,1.209,1.086,0.985,0.894,0.816,0.751,0.696,0.65,0.61,0.577,0.547,0.521,0.498,0.476,0.456,0.437,0.42,0.405,0.39,0.377,0.366,0.355,0.346,0.338,0.33,0.324,0.319,0.315
He II λ1640,0.027,0.761,0.608,0.641,0.811,1.012,1.25,1.512,1.774,2.014,2.197,2.321,2.374,2.371,2.332,2.279,2.225,2.176,2.134,2.095,2.06,2.027,1.994,1.96,1.928,1.898,1.87,1.843,1.82,1.8,1.784,1.771,1.762,1.753,1.748,1.744,1.742
O III] λλ1661+1666,0.248,0.905,0.778,0.651,0.546,0.462,0.404,0.356,0.317,0.283,0.253,0.229,0.211,0.197,0.188,0.181,0.176,0.172,0.169,0.166,0.162,0.159,0.156,0.152,0.149,0.146,0.142,0.139,0.136,0.133,0.13,0.128,0.125,0.123,0.121,0.119,0.118
N III λ1750,0.02,0.057,0.04,0.034,0.028,0.024,0.021,0.019,0.018,0.016,0.015,0.014,0.013,0.013,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.011,0.011,0.011,0.011,0.011,0.011,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.009
C III] λ1909,1.414,2.176,1.519,1.327,1.219,1.15,1.119,1.11,1.11,1.114,1.124,1.142,1.165,1.192,1.218,1.243,1.266,1.283,1.296,1.302,1.305,1.303,1.297,1.287,1.276,1.263,1.25,1.237,1.224,1.212,1.202,1.193,1.186,1.179,1.174,1.169,1.166
