Emission lines,100,125,150,175,200,225,250,275,300,325,350,375,400,425,450,475,500,525,550,575,600,625,650,675,700,725,750,775,800,825,850,875,900,925,950,975,1000
C III λ977,7.965,6.929,5.362,4.367,3.633,3.019,2.573,2.23,1.956,1.73,1.54,1.375,1.234,1.114,1.011,0.926,0.854,0.794,0.743,0.698,0.659,0.624,0.592,0.562,0.535,0.509,0.485,0.461,0.44,0.42,0.4,0.382,0.366,0.35,0.335,0.321,0.308
N III λ990,0.105,0.211,0.14,0.115,0.096,0.08,0.068,0.059,0.051,0.045,0.04,0.035,0.032,0.028,0.026,0.023,0.021,0.02,0.018,0.017,0.016,0.015,0.014,0.013,0.013,0.012,0.011,0.011,0.01,0.01,0.009,0.009,0.008,0.008,0.008,0.007,0.007
"O VI λλ1032, 1037",0.0,0.15,5.483,19.487,20.574,18.517,16.469,14.799,13.196,11.713,10.633,9.568,8.71,7.881,7.149,6.564,6.049,5.595,5.2,4.847,4.541,4.274,4.032,3.807,3.598,3.402,3.218,3.044,2.884,2.733,2.592,2.462,2.341,2.227,2.121,2.023,1.931
Lyα λ1215,57.051,40.907,32.698,33.009,35.741,38.868,42.401,45.851,49.065,51.973,54.473,56.458,58.063,59.265,60.17,60.934,61.659,62.275,62.84,63.585,64.188,64.805,65.436,65.934,66.401,66.749,67.155,67.628,67.903,68.342,68.682,68.999,69.419,69.846,70.324,70.79,71.288
N V λ1239,0.001,0.205,0.293,0.279,0.25,0.217,0.191,0.168,0.149,0.133,0.118,0.106,0.095,0.085,0.077,0.07,0.064,0.059,0.055,0.051,0.048,0.045,0.042,0.04,0.038,0.036,0.034,0.032,0.031,0.029,0.028,0.026,0.025,0.024,0.023,0.022,0.021
SiIV + O IV λ1400,0.843,2.225,2.222,1.833,1.536,1.287,1.108,0.97,0.861,0.77,0.692,0.621,0.559,0.505,0.458,0.419,0.385,0.357,0.334,0.313,0.295,0.279,0.265,0.252,0.24,0.228,0.218,0.208,0.199,0.19,0.182,0.175,0.168,0.161,0.155,0.15,0.145
N IV λ1486,0.01,0.075,0.045,0.037,0.031,0.026,0.022,0.019,0.017,0.015,0.014,0.012,0.011,0.01,0.009,0.008,0.008,0.007,0.007,0.006,0.006,0.006,0.005,0.005,0.005,0.005,0.004,0.004,0.004,0.004,0.004,0.003,0.003,0.003,0.003,0.003,0.003
C IV λλ1548+1551,2.099,4.42,3.268,2.773,2.369,2.011,1.744,1.525,1.347,1.201,1.072,0.962,0.864,0.781,0.709,0.649,0.598,0.555,0.519,0.487,0.459,0.434,0.411,0.39,0.371,0.353,0.335,0.319,0.305,0.291,0.277,0.265,0.254,0.243,0.234,0.224,0.216
He II λ1640,0.503,0.644,0.551,0.583,0.715,0.868,1.058,1.266,1.477,1.676,1.84,1.956,2.013,2.021,2.0,1.966,1.928,1.896,1.868,1.844,1.823,1.803,1.782,1.762,1.741,1.72,1.698,1.677,1.658,1.641,1.625,1.611,1.601,1.592,1.586,1.581,1.577
O III] λλ1661+1666,0.535,0.952,0.761,0.626,0.53,0.45,0.392,0.345,0.306,0.273,0.244,0.219,0.198,0.181,0.166,0.155,0.145,0.137,0.13,0.124,0.119,0.115,0.11,0.106,0.102,0.099,0.095,0.092,0.089,0.086,0.083,0.08,0.078,0.075,0.073,0.071,0.07
N III λ1750,0.037,0.058,0.04,0.033,0.028,0.024,0.021,0.018,0.016,0.015,0.013,0.012,0.011,0.01,0.009,0.009,0.009,0.008,0.008,0.008,0.007,0.007,0.007,0.007,0.007,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.005,0.005,0.005,0.005,0.005
C III] λ1909,2.465,1.975,1.553,1.299,1.144,1.02,0.94,0.889,0.855,0.834,0.821,0.814,0.814,0.816,0.82,0.825,0.829,0.832,0.833,0.834,0.832,0.829,0.824,0.818,0.811,0.802,0.793,0.783,0.773,0.764,0.755,0.747,0.74,0.734,0.728,0.724,0.721
C II] λ2326,0.392,0.311,0.287,0.278,0.283,0.285,0.286,0.286,0.284,0.28,0.275,0.269,0.264,0.259,0.255,0.254,0.254,0.254,0.256,0.259,0.262,0.265,0.268,0.271,0.274,0.276,0.278,0.281,0.282,0.285,0.286,0.288,0.29,0.292,0.294,0.296,0.298
