Emission lines,100,125,150,175,200,225,250,275,300,325,350,375,400,425,450,475,500,525,550,575,600,625,650,675,700,725,750,775,800,825,850,875,900,925,950,975,1000
C III λ977,11.46,7.986,5.97,5.026,4.146,3.412,2.882,2.474,2.149,1.886,1.672,1.495,1.342,1.21,1.097,1.002,0.923,0.856,0.799,0.748,0.703,0.662,0.624,0.588,0.555,0.525,0.496,0.47,0.446,0.423,0.402,0.383,0.366,0.349,0.334,0.32,0.307
N III λ990,0.258,0.468,0.265,0.226,0.187,0.154,0.13,0.112,0.097,0.085,0.075,0.066,0.059,0.053,0.048,0.043,0.04,0.037,0.034,0.032,0.03,0.028,0.026,0.024,0.023,0.022,0.02,0.019,0.018,0.017,0.016,0.015,0.014,0.014,0.013,0.012,0.012
"O VI λλ1032, 1037",0.0,0.152,5.531,21.604,20.401,17.739,15.58,13.663,12.195,11.011,9.993,9.092,8.327,7.63,6.976,6.385,5.896,5.474,5.098,4.76,4.455,4.174,3.916,3.678,3.46,3.256,3.067,2.891,2.729,2.58,2.442,2.316,2.199,2.091,1.992,1.9,1.815
Lyα λ1215,54.139,36.199,28.994,28.7,29.272,30.532,32.471,34.621,36.713,38.613,40.293,41.805,43.085,44.046,44.721,45.219,45.628,45.992,46.302,46.544,46.832,47.054,47.185,47.289,47.343,47.487,47.574,47.648,47.846,48.044,48.283,48.537,48.909,49.278,49.681,50.047,50.589
N V λ1239,0.006,0.357,0.592,0.488,0.423,0.359,0.311,0.272,0.24,0.213,0.192,0.172,0.155,0.139,0.126,0.115,0.105,0.097,0.09,0.084,0.079,0.074,0.069,0.065,0.061,0.058,0.054,0.051,0.049,0.046,0.044,0.041,0.039,0.038,0.036,0.034,0.033
SiIV + O IV λ1400,0.542,2.232,2.253,1.816,1.511,1.261,1.083,0.946,0.837,0.75,0.678,0.616,0.559,0.507,0.461,0.422,0.389,0.36,0.336,0.315,0.295,0.278,0.262,0.247,0.233,0.22,0.208,0.197,0.187,0.178,0.169,0.161,0.154,0.148,0.142,0.136,0.131
N IV λ1486,0.029,0.146,0.075,0.063,0.052,0.043,0.037,0.032,0.028,0.025,0.023,0.021,0.019,0.017,0.015,0.014,0.013,0.012,0.011,0.011,0.01,0.009,0.009,0.008,0.008,0.007,0.007,0.007,0.006,0.006,0.006,0.005,0.005,0.005,0.005,0.005,0.004
C IV λλ1548+1551,3.716,5.761,3.629,3.167,2.659,2.222,1.901,1.652,1.443,1.273,1.136,1.024,0.924,0.835,0.759,0.694,0.64,0.593,0.553,0.518,0.486,0.457,0.431,0.406,0.383,0.362,0.342,0.324,0.308,0.292,0.278,0.265,0.253,0.242,0.232,0.223,0.214
He II λ1640,0.513,0.637,0.5,0.523,0.627,0.748,0.904,1.078,1.27,1.484,1.703,1.876,1.965,1.981,1.956,1.914,1.87,1.828,1.79,1.753,1.716,1.679,1.641,1.601,1.562,1.525,1.49,1.459,1.432,1.409,1.391,1.378,1.369,1.364,1.362,1.363,1.366
