Emission lines,100,125,150,175,200,225,250,275,300,325,350,375,400,425,450,475,500,525,550,575,600,625,650,675,700,725,750,775,800,825,850,875,900,925,950,975,1000
C III λ977,10.534,7.681,5.696,4.78,3.918,3.223,2.722,2.344,2.044,1.801,1.605,1.44,1.291,1.165,1.058,0.968,0.893,0.829,0.774,0.725,0.681,0.641,0.604,0.571,0.539,0.511,0.485,0.46,0.438,0.418,0.399,0.381,0.365,0.349,0.335,0.322,0.31
N III λ990,0.232,0.458,0.26,0.218,0.179,0.147,0.124,0.107,0.093,0.081,0.072,0.064,0.057,0.051,0.046,0.042,0.038,0.035,0.033,0.03,0.028,0.027,0.025,0.023,0.022,0.021,0.02,0.019,0.018,0.017,0.016,0.015,0.014,0.014,0.013,0.012,0.012
"O VI λλ1032, 1037",0.0,0.113,4.984,21.804,20.626,17.777,15.501,13.693,12.087,10.88,9.828,8.932,8.111,7.401,6.744,6.146,5.651,5.223,4.847,4.504,4.198,3.918,3.662,3.431,3.222,3.031,2.855,2.693,2.545,2.409,2.282,2.166,2.06,1.961,1.869,1.784,1.706
Lyα λ1215,55.309,37.327,28.739,28.347,29.06,30.484,32.542,34.774,36.889,38.798,40.479,41.973,43.118,44.054,44.76,45.309,45.8,46.228,46.569,46.959,47.252,47.441,47.671,47.851,48.011,48.154,48.425,48.771,49.027,49.337,49.789,50.14,50.647,51.174,51.715,52.224,52.843
N V λ1239,0.003,0.308,0.626,0.491,0.422,0.355,0.306,0.264,0.233,0.207,0.187,0.167,0.15,0.134,0.12,0.11,0.1,0.092,0.086,0.079,0.074,0.069,0.065,0.061,0.057,0.054,0.051,0.048,0.046,0.043,0.041,0.039,0.037,0.036,0.034,0.033,0.031
SiIV + O IV λ1400,0.472,2.116,2.255,1.798,1.475,1.225,1.049,0.919,0.816,0.736,0.671,0.614,0.557,0.505,0.46,0.421,0.388,0.36,0.336,0.314,0.295,0.278,0.262,0.247,0.234,0.221,0.21,0.2,0.19,0.181,0.173,0.166,0.159,0.153,0.147,0.142,0.137
N IV λ1486,0.025,0.14,0.076,0.061,0.05,0.042,0.035,0.031,0.027,0.024,0.022,0.02,0.018,0.017,0.015,0.014,0.013,0.012,0.011,0.011,0.01,0.009,0.009,0.008,0.008,0.008,0.007,0.007,0.006,0.006,0.006,0.006,0.005,0.005,0.005,0.005,0.005
C IV λλ1548+1551,2.998,5.995,3.608,3.113,2.588,2.154,1.838,1.596,1.399,1.238,1.112,1.007,0.909,0.823,0.75,0.688,0.635,0.59,0.551,0.516,0.485,0.457,0.431,0.408,0.386,0.366,0.347,0.331,0.315,0.301,0.288,0.276,0.266,0.256,0.247,0.239,0.232
He II λ1640,0.413,0.665,0.533,0.559,0.685,0.827,1.007,1.202,1.415,1.653,1.894,2.082,2.17,2.178,2.143,2.091,2.036,1.983,1.935,1.887,1.841,1.796,1.75,1.706,1.663,1.624,1.589,1.557,1.531,1.51,1.493,1.481,1.474,1.471,1.471,1.474,1.478
O III] λλ1661+1666,0.81,1.37,1.093,0.889,0.745,0.625,0.539,0.472,0.417,0.371,0.332,0.3,0.272,0.25,0.233,0.219,0.208,0.199,0.191,0.184,0.177,0.17,0.164,0.158,0.152,0.147,0.141,0.137,0.132,0.128,0.124,0.121,0.118,0.115,0.113,0.111,0.109
N III λ1750,0.085,0.132,0.08,0.068,0.057,0.048,0.042,0.037,0.033,0.03,0.027,0.025,0.023,0.022,0.021,0.02,0.02,0.019,0.019,0.018,0.018,0.018,0.017,0.017,0.016,0.016,0.015,0.015,0.015,0.014,0.014,0.014,0.014,0.013,0.013,0.013,0.013
C III] λ1909,3.336,2.313,1.78,1.536,1.361,1.236,1.173,1.148,1.143,1.15,1.163,1.181,1.205,1.233,1.261,1.286,1.306,1.321,1.329,1.33,1.325,1.314,1.299,1.281,1.26,1.239,1.219,1.2,1.183,1.168,1.156,1.146,1.139,1.134,1.132,1.131,1.132
C II] λ2326,0.578,0.393,0.337,0.315,0.318,0.325,0.334,0.34,0.343,0.343,0.342,0.339,0.334,0.329,0.325,0.322,0.321,0.321,0.321,0.323,0.325,0.325,0.326,0.327,0.328,0.329,0.331,0.334,0.335,0.338,0.341,0.344,0.348,0.352,0.356,0.359,0.364
Mg II λ2800,0.163,0.331,0.541,0.759,1.052,1.163,1.178,1.146,1.1,1.062,1.043,1.045,1.06,1.075,1.087,1.095,1.098,1.095,1.085,1.074,1.059,1.04,1.022,1.004,0.988,0.973,0.962,0.955,0.948,0.945,0.946,0.949,0.956,0.965,0.976,0.988,1.003
Ne V λ3426,0.0,0.023,0.103,0.201,0.193,0.159,0.135,0.116,0.101,0.09,0.08,0.072,0.064,0.058,0.052,0.048,0.044,0.041,0.038,0.036,0.034,0.032,0.03,0.028,0.027,0.026,0.025,0.024,0.023,0.022,0.021,0.02,0.02,0.019,0.018,0.018,0.017
Ne III λ3869,0.292,0.378,0.323,0.326,0.386,0.461,0.545,0.619,0.681,0.731,0.772,0.808,0.837,0.861,0.878,0.891,0.9,0.906,0.908,0.906,0.902,0.895,0.886,0.875,0.864,0.854,0.844,0.836,0.829,0.823,0.819,0.817,0.816,0.817,0.819,0.822,0.825
