Emission lines,100,125,150,175,200,225,250,275,300,325,350,375,400,425,450,475,500,525,550,575,600,625,650,675,700,725,750,775,800,825,850,875,900,925,950,975,1000
C III λ977,13.343,8.851,6.667,5.648,4.731,4.008,3.477,3.026,2.651,2.337,2.075,1.856,1.666,1.503,1.364,1.248,1.149,1.065,0.994,0.932,0.878,0.83,0.786,0.746,0.709,0.673,0.64,0.607,0.576,0.546,0.517,0.49,0.464,0.44,0.418,0.397,0.378
N III λ990,0.306,0.491,0.284,0.243,0.203,0.172,0.149,0.13,0.113,0.1,0.088,0.078,0.07,0.063,0.057,0.052,0.047,0.044,0.04,0.038,0.035,0.033,0.031,0.03,0.028,0.026,0.025,0.024,0.022,0.021,0.02,0.019,0.018,0.017,0.016,0.015,0.014
"O VI λλ1032, 1037",0.0,0.16,5.719,20.65,19.442,17.237,15.493,13.699,12.31,11.176,10.212,9.321,8.593,7.93,7.313,6.756,6.292,5.891,5.538,5.227,4.951,4.701,4.474,4.266,4.072,3.885,3.705,3.53,3.359,3.195,3.037,2.888,2.746,2.612,2.487,2.371,2.262
Lyα λ1215,54.378,36.668,30.559,29.964,29.903,30.523,31.921,33.601,35.384,37.144,38.781,40.26,41.522,42.52,43.255,43.778,44.156,44.436,44.654,44.826,44.979,45.119,45.246,45.37,45.488,45.582,45.687,45.806,45.95,46.056,46.168,46.355,46.517,46.74,46.989,47.216,47.454
N V λ1239,0.008,0.366,0.564,0.473,0.411,0.357,0.315,0.281,0.25,0.224,0.203,0.183,0.166,0.151,0.137,0.126,0.117,0.109,0.102,0.096,0.091,0.087,0.082,0.079,0.075,0.071,0.068,0.065,0.062,0.059,0.056,0.053,0.05,0.048,0.046,0.044,0.042
SiIV + O IV λ1400,0.606,2.277,2.248,1.813,1.525,1.306,1.15,1.016,0.905,0.812,0.734,0.667,0.606,0.551,0.504,0.463,0.429,0.399,0.374,0.352,0.333,0.316,0.3,0.286,0.273,0.26,0.247,0.235,0.224,0.213,0.202,0.192,0.183,0.174,0.165,0.158,0.15
N IV λ1486,0.034,0.149,0.075,0.065,0.054,0.046,0.041,0.036,0.032,0.028,0.026,0.023,0.021,0.019,0.017,0.016,0.015,0.014,0.013,0.012,0.011,0.011,0.01,0.01,0.009,0.009,0.008,0.008,0.008,0.007,0.007,0.007,0.006,0.006,0.006,0.005,0.005
C IV λλ1548+1551,4.339,5.766,3.691,3.223,2.738,2.349,2.065,1.816,1.602,1.421,1.272,1.148,1.037,0.941,0.858,0.788,0.728,0.677,0.634,0.596,0.563,0.533,0.507,0.482,0.459,0.436,0.415,0.395,0.375,0.356,0.338,0.321,0.305,0.289,0.275,0.262,0.249
He II λ1640,0.6,0.6,0.462,0.451,0.498,0.571,0.678,0.798,0.934,1.09,1.254,1.391,1.468,1.49,1.48,1.455,1.427,1.401,1.378,1.358,1.339,1.321,1.303,1.284,1.266,1.247,1.228,1.21,1.192,1.175,1.16,1.148,1.139,1.132,1.127,1.125,1.124
O III] λλ1661+1666,1.011,1.467,1.138,0.939,0.797,0.684,0.603,0.532,0.472,0.421,0.377,0.34,0.308,0.281,0.258,0.238,0.221,0.206,0.194,0.183,0.173,0.164,0.156,0.149,0.142,0.136,0.129,0.123,0.117,0.111,0.106,0.1,0.095,0.091,0.086,0.082,0.078
N III λ1750,0.109,0.142,0.088,0.075,0.064,0.055,0.048,0.043,0.038,0.034,0.03,0.027,0.024,0.022,0.02,0.019,0.017,0.016,0.015,0.015,0.014,0.013,0.013,0.012,0.011,0.011,0.01,0.01,0.009,0.009,0.009,0.008,0.008,0.007,0.007,0.007,0.007
C III] λ1909,4.126,2.692,2.057,1.753,1.498,1.299,1.161,1.048,0.959,0.887,0.831,0.788,0.755,0.73,0.709,0.692,0.678,0.664,0.652,0.641,0.63,0.619,0.607,0.595,0.583,0.571,0.558,0.544,0.531,0.519,0.506,0.495,0.485,0.475,0.467,0.46,0.454
