Emission lines,100,125,150,175,200,225,250,275,300,325,350,375,400,425,450,475,500,525,550,575,600,625,650,675,700,725,750,775,800,825,850,875,900,925,950,975,1000
C III λ977,8.237,5.142,3.776,3.131,2.459,1.956,1.6,1.369,1.203,1.077,0.973,0.885,0.807,0.738,0.675,0.62,0.571,0.527,0.489,0.455,0.425,0.398,0.374,0.351,0.331,0.312,0.295,0.28,0.265,0.252,0.24,0.228,0.218,0.208,0.199,0.19,0.182
N III λ990,0.733,1.148,0.627,0.52,0.408,0.324,0.265,0.226,0.199,0.178,0.16,0.146,0.132,0.121,0.11,0.101,0.092,0.085,0.079,0.073,0.068,0.063,0.059,0.055,0.052,0.049,0.046,0.043,0.041,0.039,0.036,0.035,0.033,0.031,0.03,0.028,0.027
"O VI λλ1032, 1037",0.0,0.135,5.632,20.528,18.441,16.61,15.666,15.089,14.549,14.288,13.769,13.359,12.634,11.924,11.075,10.338,9.632,8.94,8.338,7.808,7.322,6.877,6.469,6.097,5.756,5.449,5.164,4.9,4.652,4.424,4.21,4.012,3.827,3.655,3.494,3.342,3.201
Lyα λ1215,53.187,35.934,31.058,31.43,32.232,32.395,32.706,33.708,35.033,36.625,38.322,39.994,41.557,42.922,44.149,45.28,46.287,47.247,48.195,49.156,49.975,50.973,52.023,52.915,53.995,54.834,55.821,56.682,57.691,58.546,59.336,60.265,60.914,61.759,62.553,63.265,63.921
N V λ1239,0.019,0.735,1.326,1.008,0.835,0.709,0.634,0.596,0.575,0.548,0.51,0.472,0.438,0.402,0.37,0.342,0.316,0.293,0.273,0.255,0.238,0.224,0.21,0.198,0.187,0.177,0.168,0.159,0.151,0.143,0.136,0.13,0.124,0.118,0.113,0.108,0.104
SiIV + O IV λ1400,0.596,2.097,2.137,1.635,1.287,1.034,0.856,0.743,0.664,0.603,0.553,0.511,0.472,0.437,0.404,0.375,0.348,0.324,0.303,0.284,0.267,0.251,0.236,0.223,0.211,0.2,0.19,0.181,0.172,0.164,0.156,0.15,0.143,0.137,0.131,0.126,0.121
N IV λ1486,0.082,0.315,0.157,0.128,0.101,0.081,0.067,0.058,0.051,0.046,0.042,0.039,0.036,0.033,0.031,0.028,0.026,0.025,0.023,0.021,0.02,0.019,0.018,0.017,0.016,0.015,0.014,0.014,0.013,0.012,0.012,0.011,0.011,0.01,0.01,0.009,0.009
C IV λλ1548+1551,2.668,3.56,2.061,1.764,1.412,1.154,0.986,0.874,0.787,0.714,0.652,0.597,0.549,0.505,0.465,0.43,0.397,0.369,0.343,0.32,0.3,0.281,0.264,0.249,0.235,0.222,0.21,0.199,0.189,0.18,0.171,0.163,0.156,0.149,0.143,0.137,0.131
He II λ1640,0.575,0.639,0.478,0.453,0.431,0.419,0.448,0.516,0.595,0.68,0.761,0.841,0.916,0.98,1.028,1.063,1.092,1.115,1.133,1.145,1.152,1.156,1.159,1.161,1.162,1.164,1.165,1.168,1.168,1.17,1.17,1.171,1.172,1.172,1.172,1.171,1.17
O III] λλ1661+1666,1.107,1.56,1.21,0.95,0.75,0.603,0.502,0.438,0.393,0.359,0.331,0.306,0.284,0.263,0.243,0.226,0.21,0.196,0.183,0.171,0.161,0.151,0.143,0.135,0.128,0.122,0.116,0.111,0.106,0.101,0.097,0.093,0.09,0.086,0.083,0.08,0.078
N III λ1750,0.269,0.344,0.201,0.168,0.134,0.108,0.089,0.077,0.069,0.063,0.057,0.053,0.049,0.045,0.042,0.039,0.036,0.034,0.032,0.03,0.029,0.027,0.026,0.025,0.024,0.023,0.022,0.021,0.02,0.02,0.019,0.019,0.018,0.018,0.017,0.017,0.016
C III] λ1909,2.632,1.635,1.232,1.042,0.871,0.738,0.637,0.577,0.537,0.511,0.492,0.48,0.469,0.46,0.453,0.446,0.44,0.435,0.43,0.426,0.422,0.42,0.417,0.416,0.415,0.414,0.414,0.414,0.415,0.416,0.417,0.418,0.419,0.421,0.423,0.424,0.426
C II] λ2326,0.491,0.356,0.313,0.304,0.291,0.275,0.268,0.272,0.28,0.291,0.303,0.314,0.323,0.33,0.337,0.344,0.35,0.356,0.363,0.37,0.376,0.384,0.392,0.399,0.407,0.413,0.421,0.427,0.434,0.44,0.445,0.451,0.454,0.46,0.464,0.468,0.472
Mg II λ2800,0.164,0.268,0.356,0.445,0.516,0.53,0.523,0.519,0.516,0.516,0.519,0.523,0.528,0.532,0.536,0.54,0.542,0.545,0.55,0.556,0.56,0.567,0.576,0.583,0.592,0.6,0.609,0.617,0.627,0.635,0.643,0.652,0.659,0.668,0.676,0.683,0.691
Ne V λ3426,0.001,0.06,0.248,0.456,0.418,0.338,0.28,0.243,0.217,0.197,0.181,0.167,0.154,0.143,0.132,0.122,0.114,0.106,0.099,0.093,0.088,0.083,0.078,0.074,0.07,0.066,0.063,0.06,0.057,0.055,0.052,0.05,0.048,0.046,0.044,0.042,0.041
Ne III λ3869,0.97,1.09,0.899,0.839,0.796,0.788,0.849,0.977,1.147,1.329,1.492,1.631,1.743,1.831,1.896,1.945,1.981,2.009,2.031,2.051,2.069,2.087,2.106,2.125,2.144,2.163,2.183,2.203,2.222,2.24,2.257,2.275,2.291,2.307,2.321,2.335,2.348
[O II] λλ3727+3729,0.97,1.09,0.899,0.839,0.796,0.788,0.849,0.977,1.147,1.329,1.492,1.631,1.743,1.831,1.896,1.945,1.981,2.009,2.031,2.051,2.069,2.087,2.106,2.125,2.144,2.163,2.183,2.203,2.222,2.24,2.257,2.275,2.291,2.307,2.321,2.335,2.348
[S II] λλ4069+4076,0.123,0.149,0.167,0.189,0.194,0.19,0.192,0.197,0.2,0.202,0.203,0.203,0.203,0.202,0.201,0.2,0.199,0.199,0.198,0.198,0.198,0.198,0.198,0.198,0.199,0.199,0.2,0.201,0.202,0.202,0.203,0.204,0.205,0.206,0.207,0.207,0.209
[O III] λ4363,0.174,0.238,0.184,0.145,0.115,0.092,0.077,0.068,0.061,0.057,0.053,0.049,0.046,0.043,0.04,0.038,0.036,0.033,0.032,0.03,0.029,0.027,0.026,0.025,0.024,0.023,0.022,0.022,0.021,0.02,0.02,0.019,0.019,0.019,0.018,0.018,0.018
He II λ4686,0.054,0.074,0.057,0.056,0.054,0.054,0.059,0.069,0.081,0.095,0.107,0.119,0.131,0.141,0.148,0.154,0.158,0.162,0.165,0.167,0.168,0.169,0.169,0.17,0.17,0.17,0.171,0.171,0.171,0.172,0.172,0.172,0.172,0.172,0.172,0.172,0.172
Hβ λ4861,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
[O III] λ5007,1.84,2.307,1.783,1.419,1.131,0.925,0.801,0.738,0.705,0.691,0.687,0.687,0.687,0.688,0.688,0.686,0.683,0.68,0.677,0.673,0.67,0.667,0.666,0.665,0.665,0.667,0.669,0.672,0.676,0.681,0.686,0.692,0.698,0.704,0.711,0.718,0.725
[N I] λ5200,0.261,0.261,0.256,0.256,0.232,0.232,0.278,0.278,0.326,0.326,0.352,0.352,0.393,0.393,0.45,0.45,0.515,0.515,0.587,0.587,0.66,0.66,0.733,0.733,0.807,0.807,0.875,0.875,0.944,0.944,1.01,1.01,1.075,1.075,1.14,1.14,1.205
