Emission lines,100,125,150,175,200,225,250,275,300,325,350,375,400,425,450,475,500,525,550,575,600,625,650,675,700,725,750,775,800,825,850,875,900,925,950,975,1000
C III λ977,7.124,4.732,3.363,2.802,2.196,1.71,1.392,1.195,1.058,0.954,0.868,0.794,0.723,0.661,0.605,0.556,0.514,0.477,0.445,0.416,0.391,0.368,0.347,0.328,0.31,0.295,0.28,0.266,0.254,0.242,0.231,0.221,0.212,0.203,0.195,0.188,0.181
N III λ990,0.614,1.078,0.595,0.481,0.376,0.291,0.237,0.203,0.179,0.161,0.146,0.133,0.121,0.11,0.1,0.092,0.085,0.078,0.072,0.068,0.063,0.059,0.056,0.052,0.049,0.047,0.044,0.042,0.039,0.037,0.036,0.034,0.032,0.031,0.029,0.028,0.027
"O VI λλ1032, 1037",0.0,0.098,4.886,21.367,19.305,16.85,15.688,14.96,14.526,14.276,13.803,13.368,12.507,11.723,10.799,10.013,9.288,8.586,7.98,7.454,6.976,6.539,6.137,5.771,5.439,5.137,4.858,4.6,4.359,4.136,3.929,3.736,3.555,3.393,3.242,3.098,2.964
Lyα λ1215,54.173,37.081,29.935,30.284,31.278,31.203,31.465,32.554,34.058,35.937,37.901,39.991,41.734,43.529,45.067,46.535,47.924,49.134,50.52,51.958,53.326,54.694,56.049,57.502,58.741,60.232,61.465,62.744,63.88,65.045,66.335,67.311,68.486,69.623,70.572,71.598,72.446
N V λ1239,0.008,0.622,1.453,1.034,0.851,0.697,0.621,0.585,0.56,0.535,0.497,0.46,0.423,0.384,0.351,0.323,0.297,0.274,0.255,0.238,0.222,0.208,0.196,0.184,0.174,0.165,0.156,0.148,0.14,0.133,0.126,0.12,0.115,0.11,0.105,0.1,0.096
SiIV + O IV λ1400,0.48,1.95,2.135,1.624,1.254,0.973,0.794,0.687,0.615,0.561,0.518,0.481,0.444,0.412,0.382,0.355,0.332,0.311,0.293,0.276,0.261,0.247,0.235,0.223,0.213,0.203,0.194,0.186,0.178,0.171,0.164,0.158,0.152,0.146,0.141,0.137,0.132
N IV λ1486,0.065,0.295,0.163,0.123,0.096,0.074,0.06,0.052,0.046,0.042,0.039,0.036,0.033,0.031,0.029,0.027,0.025,0.023,0.022,0.021,0.02,0.019,0.018,0.017,0.016,0.016,0.015,0.014,0.014,0.013,0.013,0.012,0.012,0.012,0.011,0.011,0.011
C IV λλ1548+1551,2.037,3.781,2.034,1.725,1.367,1.085,0.918,0.815,0.737,0.672,0.615,0.565,0.519,0.477,0.441,0.408,0.38,0.354,0.332,0.312,0.294,0.277,0.262,0.249,0.237,0.225,0.215,0.206,0.197,0.189,0.181,0.175,0.168,0.163,0.158,0.153,0.148
He II λ1640,0.439,0.696,0.534,0.518,0.511,0.498,0.543,0.639,0.752,0.87,0.978,1.08,1.169,1.241,1.293,1.331,1.363,1.389,1.41,1.425,1.435,1.442,1.446,1.45,1.453,1.455,1.457,1.46,1.461,1.462,1.462,1.462,1.461,1.46,1.459,1.457,1.455
O III] λλ1661+1666,0.965,1.475,1.182,0.92,0.721,0.566,0.471,0.415,0.377,0.348,0.325,0.303,0.282,0.262,0.245,0.229,0.215,0.203,0.192,0.183,0.174,0.167,0.16,0.155,0.15,0.145,0.141,0.137,0.134,0.131,0.129,0.126,0.124,0.122,0.121,0.119,0.118
