Emission lines,100,125,150,175,200,225,250,275,300,325,350,375,400,425,450,475,500,525,550,575,600,625,650,675,700,725,750,775,800,825,850,875,900,925,950,975,1000
C III λ977,8.829,5.539,4.117,3.496,2.833,2.287,1.938,1.72,1.564,1.444,1.346,1.264,1.191,1.126,1.065,1.012,0.963,0.918,0.878,0.841,0.807,0.775,0.744,0.716,0.688,0.662,0.637,0.614,0.591,0.57,0.55,0.531,0.512,0.495,0.479,0.463,0.448
N III λ990,0.789,1.189,0.66,0.558,0.449,0.36,0.303,0.267,0.241,0.221,0.204,0.19,0.178,0.166,0.156,0.147,0.138,0.131,0.124,0.117,0.111,0.106,0.101,0.096,0.091,0.087,0.083,0.079,0.075,0.072,0.069,0.066,0.063,0.06,0.058,0.056,0.053
"O VI λλ1032, 1037",0.0,0.132,5.588,19.948,18.034,16.139,15.431,15.13,14.802,14.74,14.444,14.262,13.726,13.255,12.592,12.033,11.486,10.917,10.42,9.978,9.558,9.16,8.782,8.422,8.088,7.776,7.478,7.195,6.925,6.669,6.425,6.197,5.979,5.774,5.581,5.396,5.223
Lyα λ1215,55.567,37.937,33.536,33.727,34.16,33.932,34.058,34.801,35.794,36.984,38.246,39.548,40.749,41.927,42.969,43.929,44.777,45.517,46.194,46.814,47.386,47.923,48.44,48.935,49.418,49.892,50.358,50.802,51.233,51.653,52.065,52.457,52.83,53.194,53.547,53.885,54.201
N V λ1239,0.02,0.725,1.282,0.987,0.826,0.698,0.635,0.609,0.595,0.576,0.545,0.516,0.489,0.46,0.434,0.412,0.39,0.371,0.355,0.339,0.325,0.311,0.299,0.287,0.276,0.265,0.255,0.246,0.237,0.228,0.22,0.212,0.205,0.198,0.191,0.185,0.179
SiIV + O IV λ1400,0.616,2.099,2.115,1.634,1.308,1.052,0.891,0.793,0.724,0.672,0.629,0.594,0.562,0.534,0.507,0.483,0.461,0.441,0.422,0.405,0.389,0.374,0.36,0.346,0.333,0.321,0.309,0.298,0.288,0.277,0.268,0.259,0.25,0.242,0.234,0.227,0.22
N IV λ1486,0.085,0.316,0.157,0.13,0.105,0.084,0.071,0.063,0.058,0.054,0.05,0.047,0.045,0.042,0.04,0.038,0.037,0.035,0.034,0.032,0.031,0.03,0.029,0.027,0.026,0.025,0.025,0.024,0.023,0.022,0.021,0.02,0.02,0.019,0.019,0.018,0.017
C IV λλ1548+1551,2.774,3.562,2.07,1.79,1.458,1.195,1.043,0.948,0.873,0.81,0.755,0.709,0.668,0.632,0.598,0.568,0.54,0.515,0.492,0.471,0.451,0.433,0.415,0.399,0.383,0.368,0.354,0.341,0.328,0.316,0.305,0.294,0.284,0.274,0.265,0.256,0.248
He II λ1640,0.587,0.605,0.443,0.396,0.354,0.319,0.319,0.342,0.367,0.398,0.429,0.464,0.497,0.529,0.555,0.576,0.593,0.608,0.621,0.629,0.636,0.639,0.642,0.642,0.643,0.644,0.643,0.644,0.643,0.642,0.641,0.64,0.639,0.638,0.637,0.636,0.634
