Emission lines,100,125,150,175,200,225,250,275,300,325,350,375,400,425,450,475,500,525,550,575,600,625,650,675,700,725,750,775,800,825,850,875,900,925,950,975,1000
C III λ977,5.055,6.582,3.232,2.754,2.206,1.721,1.401,1.21,1.093,0.982,0.888,0.807,0.735,0.672,0.616,0.567,0.525,0.488,0.456,0.427,0.402,0.379,0.358,0.34,0.323,0.308,0.294,0.28,0.268,0.257,0.247,0.237,0.229,0.221,0.213,0.206,0.2
N III λ990,0.445,0.952,0.67,0.473,0.38,0.293,0.237,0.205,0.185,0.165,0.149,0.135,0.122,0.111,0.101,0.092,0.085,0.078,0.073,0.068,0.063,0.059,0.056,0.053,0.05,0.047,0.045,0.042,0.04,0.038,0.036,0.035,0.033,0.032,0.03,0.029,0.028
"O VI λλ1032, 1037",0.0,0.016,2.559,19.41,19.824,16.934,15.63,14.976,14.892,14.351,13.879,13.245,12.311,11.559,10.634,9.828,9.098,8.413,7.792,7.259,6.78,6.339,5.946,5.581,5.252,4.959,4.691,4.44,4.205,3.988,3.783,3.592,3.416,3.251,3.098,2.952,2.817
Lyα λ1215,59.634,43.944,30.4,29.268,30.282,30.129,30.143,31.21,32.975,34.911,37.08,39.402,41.494,43.532,45.423,47.406,49.267,50.841,52.634,54.296,56.183,58.109,59.628,61.452,63.07,64.901,66.398,68.054,69.553,70.982,72.36,73.865,75.011,76.232,77.3,78.504,79.476
N V λ1239,0.0,0.22,1.619,1.016,0.871,0.7,0.61,0.574,0.562,0.532,0.496,0.458,0.416,0.38,0.345,0.317,0.292,0.269,0.25,0.233,0.218,0.204,0.191,0.18,0.17,0.161,0.153,0.145,0.137,0.131,0.124,0.118,0.113,0.108,0.103,0.098,0.094
SiIV + O IV λ1400,0.118,1.241,2.095,1.671,1.258,0.966,0.784,0.683,0.628,0.576,0.535,0.498,0.465,0.436,0.409,0.384,0.363,0.343,0.326,0.31,0.295,0.281,0.269,0.257,0.247,0.237,0.228,0.22,0.213,0.206,0.199,0.193,0.187,0.182,0.177,0.172,0.168
N IV λ1486,0.012,0.19,0.205,0.118,0.095,0.072,0.059,0.051,0.047,0.043,0.04,0.037,0.035,0.033,0.031,0.03,0.028,0.027,0.026,0.025,0.024,0.023,0.022,0.021,0.021,0.02,0.02,0.019,0.019,0.018,0.018,0.018,0.018,0.017,0.017,0.017,0.017
C IV λλ1548+1551,0.268,4.589,2.1,1.725,1.393,1.092,0.919,0.821,0.759,0.692,0.634,0.582,0.538,0.501,0.469,0.441,0.416,0.393,0.374,0.355,0.339,0.324,0.312,0.3,0.29,0.281,0.274,0.267,0.261,0.256,0.252,0.248,0.245,0.243,0.242,0.241,0.24
He II λ1640,0.071,0.854,0.609,0.575,0.584,0.557,0.606,0.724,0.873,1.009,1.132,1.242,1.339,1.421,1.48,1.522,1.558,1.588,1.613,1.63,1.641,1.646,1.653,1.656,1.658,1.662,1.665,1.667,1.669,1.67,1.669,1.667,1.666,1.663,1.66,1.654,1.648
O III] λλ1661+1666,0.725,1.357,1.236,0.966,0.753,0.589,0.493,0.441,0.412,0.382,0.357,0.335,0.314,0.297,0.281,0.267,0.255,0.245,0.237,0.229,0.223,0.218,0.214,0.211,0.208,0.206,0.204,0.202,0.201,0.2,0.2,0.199,0.199,0.199,0.199,0.199,0.199
N III λ1750,0.184,0.304,0.212,0.159,0.132,0.106,0.089,0.081,0.076,0.071,0.068,0.065,0.062,0.06,0.058,0.056,0.055,0.054,0.054,0.053,0.053,0.053,0.053,0.053,0.053,0.053,0.053,0.053,0.054,0.054,0.054,0.054,0.055,0.055,0.056,0.056,0.056
C III] λ1909,1.871,1.953,1.131,1.015,0.981,0.916,0.85,0.825,0.824,0.828,0.84,0.854,0.866,0.88,0.894,0.909,0.923,0.937,0.951,0.964,0.978,0.992,1.008,1.022,1.035,1.049,1.063,1.076,1.089,1.103,1.115,1.127,1.14,1.152,1.163,1.174,1.183
C II] λ2326,0.429,0.384,0.331,0.321,0.288,0.254,0.239,0.241,0.253,0.267,0.283,0.299,0.313,0.326,0.338,0.35,0.363,0.374,0.386,0.398,0.411,0.424,0.433,0.444,0.453,0.463,0.47,0.478,0.485,0.491,0.496,0.503,0.506,0.51,0.513,0.517,0.519
Mg II λ2800,0.068,0.225,0.306,0.361,0.412,0.407,0.385,0.372,0.365,0.366,0.372,0.384,0.397,0.413,0.428,0.445,0.462,0.477,0.492,0.508,0.524,0.541,0.552,0.566,0.577,0.59,0.599,0.609,0.618,0.625,0.632,0.64,0.644,0.649,0.654,0.66,0.663
Ne V λ3426,0.0,0.018,0.196,0.402,0.447,0.346,0.279,0.239,0.216,0.194,0.176,0.161,0.148,0.137,0.127,0.118,0.111,0.104,0.099,0.094,0.09,0.086,0.083,0.081,0.078,0.076,0.074,0.072,0.071,0.069,0.068,0.067,0.066,0.065,0.064,0.064,0.063
Ne III λ3869,0.439,1.046,1.035,1.05,1.137,1.204,1.344,1.555,1.795,2.019,2.208,2.35,2.455,2.541,2.61,2.667,2.716,2.76,2.803,2.842,2.882,2.921,2.96,2.996,3.029,3.063,3.094,3.123,3.151,3.177,3.201,3.223,3.244,3.263,3.281,3.296,3.309
[O II] λλ3727+3729,0.439,1.046,1.035,1.05,1.137,1.204,1.344,1.555,1.795,2.019,2.208,2.35,2.455,2.541,2.61,2.667,2.716,2.76,2.803,2.842,2.882,2.921,2.96,2.996,3.029,3.063,3.094,3.123,3.151,3.177,3.201,3.223,3.244,3.263,3.281,3.296,3.309
[S II] λλ4069+4076,0.068,0.121,0.137,0.145,0.133,0.118,0.116,0.116,0.116,0.114,0.113,0.113,0.113,0.114,0.115,0.118,0.12,0.123,0.125,0.128,0.131,0.134,0.136,0.139,0.141,0.143,0.145,0.147,0.149,0.151,0.153,0.155,0.156,0.158,0.16,0.162,0.163
[O III] λ4363,0.117,0.211,0.191,0.15,0.118,0.094,0.081,0.076,0.074,0.073,0.073,0.072,0.072,0.072,0.072,0.072,0.072,0.072,0.072,0.072,0.072,0.072,0.073,0.073,0.074,0.074,0.074,0.075,0.075,0.076,0.077,0.077,0.078,0.078,0.079,0.079,0.079
He II λ4686,0.006,0.098,0.076,0.074,0.077,0.075,0.082,0.1,0.123,0.143,0.162,0.179,0.193,0.205,0.214,0.22,0.225,0.23,0.233,0.236,0.238,0.238,0.239,0.24,0.24,0.24,0.241,0.241,0.241,0.241,0.241,0.241,0.241,0.24,0.24,0.239,0.238
Hβ λ4861,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
[O III] λ5007,1.317,2.19,1.962,1.601,1.33,1.183,1.273,1.527,1.815,2.147,2.484,2.778,3.029,3.235,3.42,3.566,3.683,3.78,3.856,3.913,3.962,4.004,4.048,4.078,4.101,4.121,4.141,4.155,4.171,4.184,4.193,4.199,4.207,4.212,4.217,4.214,4.21
[N I] λ5200,0.077,0.077,0.164,0.164,0.117,0.117,0.126,0.126,0.164,0.164,0.182,0.182,0.221,0.221,0.281,0.281,0.361,0.361,0.442,0.442,0.527,0.527,0.62,0.62,0.712,0.712,0.802,0.802,0.888,0.888,0.974,0.974,1.056,1.056,1.13,1.13,1.201
[O I] λ6300,3.126,3.127,3.126,3.126,3.126,3.126,3.126,3.126,3.126,3.126,3.126,3.126,3.126,3.126,3.126,3.126,3.126,3.126,3.126,3.126,3.126,3.126,3.126,3.126,3.126,3.126,3.126,3.126,3.126,3.126,3.126,3.126,3.126,3.126,3.126,3.126,3.126
Hα λ6563,3.184,3.045,2.999,2.978,2.964,2.948,2.939,2.94,2.95,2.962,2.978,2.997,3.014,3.032,3.048,3.066,3.081,3.095,3.11,3.125,3.141,3.157,3.17,3.186,3.201,3.216,3.23,3.245,3.258,3.271,3.284,3.297,3.308,3.32,3.33,3.341,3.351
[N II] λ6583,0.684,1.244,1.52,1.698,1.919,1.996,1.98,1.952,1.936,1.927,1.923,1.92,1.913,1.912,1.91,1.915,1.924,1.937,1.954,1.975,1.999,2.025,2.049,2.077,2.104,2.134,2.159,2.186,2.211,2.234,2.255,2.277,2.294,2.311,2.325,2.341,2.353
[S II] λλ6716+6731,1.515,2.864,3.078,3.202,2.941,2.644,2.58,2.55,2.512,2.464,2.448,2.477,2.535,2.623,2.723,2.838,2.958,3.077,3.192,3.309,3.417,3.523,3.613,3.705,3.789,3.873,3.946,4.019,4.09,4.158,4.223,4.291,4.352,4.413,4.475,4.543,4.603
[O II] λλ7319+7320,0.131,0.139,0.133,0.128,0.133,0.132,0.126,0.121,0.118,0.116,0.115,0.113,0.111,0.109,0.108,0.107,0.106,0.105,0.104,0.103,0.103,0.102,0.102,0.101,0.1,0.1,0.099,0.098,0.097,0.097,0.096,0.095,0.094,0.093,0.092,0.091,0.09
[S III] λλ9069+9031,0.312,0.526,0.555,0.739,1.282,1.624,1.83,2.087,2.398,2.718,3.03,3.327,3.6,3.858,4.093,4.314,4.517,4.701,4.871,5.031,5.178,5.314,5.43,5.54,5.638,5.73,5.806,5.875,5.936,5.988,6.029,6.068,6.097,6.121,6.141,6.16,6.17
Brα λ4.051 μm,0.079,0.081,0.084,0.082,0.08,0.079,0.078,0.078,0.078,0.077,0.077,0.077,0.078,0.078,0.078,0.078,0.078,0.078,0.078,0.078,0.078,0.078,0.078,0.078,0.078,0.078,0.078,0.078,0.078,0.078,0.078,0.078,0.078,0.078,0.078,0.078,0.078
[Ar VI] λ4.530 μm,0.0,0.0,0.001,0.002,0.002,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.0,0.001,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.001,0.001,0.0,0.0,0.0,0.0,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
[Ar II] λ6.983 μm,0.08,0.108,0.109,0.095,0.072,0.067,0.073,0.091,0.116,0.142,0.17,0.201,0.233,0.264,0.293,0.32,0.344,0.366,0.385,0.404,0.42,0.435,0.448,0.46,0.471,0.48,0.49,0.498,0.505,0.512,0.518,0.524,0.529,0.534,0.539,0.544,0.548
[Ne VI] λ7.652 μm,0.0,0.0,0.007,0.077,0.206,0.191,0.156,0.133,0.118,0.105,0.094,0.085,0.077,0.07,0.064,0.059,0.054,0.05,0.047,0.044,0.041,0.039,0.037,0.035,0.033,0.032,0.03,0.029,0.028,0.027,0.027,0.026,0.025,0.025,0.025,0.024,0.024
[Ar III] λ8.991 μm,0.038,0.084,0.09,0.153,0.263,0.294,0.307,0.317,0.322,0.325,0.327,0.327,0.328,0.328,0.328,0.327,0.327,0.326,0.325,0.324,0.323,0.322,0.322,0.321,0.321,0.32,0.32,0.319,0.318,0.318,0.317,0.316,0.315,0.315,0.314,0.312,0.311
[S IV] λ10.44 μm,0.016,0.036,0.028,0.022,0.02,0.019,0.022,0.031,0.043,0.059,0.076,0.093,0.11,0.126,0.141,0.156,0.169,0.181,0.192,0.202,0.211,0.22,0.229,0.237,0.245,0.252,0.26,0.267,0.274,0.281,0.287,0.293,0.299,0.304,0.309,0.314,0.318
[Ne II] λ12.8 μm,0.679,1.049,0.992,0.992,1.016,0.975,0.941,0.94,0.974,1.031,1.124,1.254,1.405,1.571,1.734,1.9,2.062,2.216,2.36,2.495,2.617,2.726,2.823,2.911,2.991,3.066,3.133,3.194,3.25,3.302,3.349,3.393,3.435,3.474,3.513,3.551,3.588
[Ne V] λ14.5 μm,0.0,0.003,0.024,0.046,0.05,0.039,0.031,0.027,0.025,0.023,0.021,0.02,0.019,0.018,0.017,0.017,0.017,0.017,0.017,0.018,0.018,0.019,0.02,0.022,0.023,0.024,0.026,0.028,0.03,0.032,0.035,0.037,0.04,0.043,0.046,0.049,0.052
[Ne V] λ15.5 μm,0.106,0.373,0.475,0.616,0.818,0.965,1.173,1.416,1.668,1.88,2.046,2.168,2.264,2.352,2.435,2.521,2.617,2.723,2.833,2.946,3.054,3.157,3.262,3.356,3.448,3.534,3.62,3.699,3.775,3.848,3.918,3.982,4.047,4.107,4.166,4.217,4.271
[S III] λ18.7 μm,0.078,0.158,0.171,0.237,0.415,0.529,0.623,0.748,0.896,1.042,1.185,1.325,1.458,1.585,1.697,1.799,1.891,1.973,2.046,2.114,2.172,2.224,2.271,2.312,2.348,2.381,2.41,2.434,2.456,2.474,2.489,2.502,2.513,2.522,2.531,2.538,2.544
[O IV] λ25.9 μm,0.006,0.1,0.148,0.12,0.094,0.074,0.065,0.066,0.074,0.088,0.107,0.128,0.151,0.173,0.197,0.219,0.241,0.264,0.286,0.306,0.326,0.344,0.362,0.38,0.397,0.414,0.432,0.449,0.468,0.486,0.504,0.522,0.541,0.559,0.578,0.595,0.612
log Hβ ergs/cm2/s,-5.169,-5.017,-4.819,-4.67,-4.517,-4.36,-4.229,-4.128,-4.05,-3.972,-3.901,-3.833,-3.768,-3.706,-3.647,-3.591,-3.537,-3.486,-3.438,-3.391,-3.347,-3.304,-3.263,-3.223,-3.184,-3.147,-3.111,-3.076,-3.041,-3.008,-2.975,-2.942,-2.911,-2.88,-2.849,-2.819,-2.79
