Emission lines,100,125,150,175,200,225,250,275,300,325,350,375,400,425,450,475,500,525,550,575,600,625,650,675,700,725,750,775,800,825,850,875,900,925,950,975,1000
C III λ977,46.699,16.069,3.813,3.787,4.019,3.249,2.744,2.37,2.086,1.864,1.685,1.525,1.387,1.267,1.168,1.082,1.011,0.951,0.9,0.856,0.818,0.784,0.753,0.725,0.7,0.676,0.654,0.633,0.613,0.593,0.574,0.556,0.538,0.52,0.502,0.484,0.467
N III λ990,2.488,1.577,0.938,0.38,0.445,0.364,0.318,0.282,0.252,0.226,0.203,0.183,0.166,0.151,0.138,0.128,0.119,0.111,0.105,0.099,0.094,0.09,0.086,0.082,0.079,0.075,0.072,0.07,0.067,0.064,0.062,0.06,0.057,0.055,0.053,0.051,0.049
"O VI λλ1032, 1037",0.0,0.191,5.94,36.898,47.65,38.202,35.024,32.107,29.72,27.748,25.962,24.233,22.654,21.212,19.917,18.744,17.705,16.812,16.045,15.358,14.752,14.211,13.72,13.267,12.848,12.453,12.082,11.729,11.39,11.061,10.739,10.423,10.114,9.807,9.504,9.207,8.91
Lyα λ1215,69.37,32.231,26.593,26.296,26.129,25.818,25.655,25.538,25.456,25.403,25.381,25.379,25.407,25.443,25.499,25.563,25.628,25.695,25.761,25.824,25.885,25.942,25.996,26.046,26.094,26.141,26.187,26.235,26.286,26.341,26.404,26.475,26.556,26.65,26.756,26.874,27.001
N V λ1239,0.118,1.3,3.476,1.898,1.861,1.542,1.394,1.274,1.167,1.07,0.978,0.896,0.82,0.752,0.697,0.649,0.61,0.577,0.548,0.523,0.502,0.483,0.466,0.45,0.436,0.423,0.41,0.398,0.387,0.376,0.365,0.355,0.345,0.335,0.325,0.314,0.305
SiIV + O IV λ1400,5.571,4.137,3.338,2.79,2.226,1.851,1.649,1.497,1.368,1.258,1.159,1.067,0.983,0.909,0.845,0.789,0.743,0.704,0.67,0.641,0.615,0.592,0.571,0.552,0.534,0.517,0.502,0.487,0.473,0.459,0.446,0.433,0.42,0.407,0.394,0.382,0.37
N IV λ1486,0.542,0.515,0.342,0.121,0.146,0.121,0.107,0.097,0.088,0.08,0.074,0.068,0.062,0.057,0.053,0.05,0.047,0.044,0.042,0.04,0.038,0.037,0.036,0.034,0.033,0.032,0.031,0.03,0.029,0.029,0.028,0.027,0.026,0.025,0.024,0.024,0.023
C IV λλ1548+1551,28.847,22.432,6.091,4.382,4.657,3.83,3.294,2.854,2.513,2.248,2.039,1.853,1.695,1.554,1.435,1.335,1.25,1.18,1.12,1.067,1.023,0.983,0.948,0.915,0.886,0.859,0.833,0.809,0.785,0.763,0.74,0.719,0.697,0.675,0.654,0.633,0.612
He II λ1640,0.747,0.833,0.459,0.382,0.4,0.451,0.593,0.779,0.991,1.216,1.416,1.565,1.646,1.67,1.663,1.644,1.624,1.608,1.596,1.585,1.576,1.567,1.559,1.551,1.546,1.543,1.543,1.547,1.555,1.567,1.584,1.606,1.632,1.662,1.694,1.728,1.762
