Emission lines,100,125,150,175,200,225,250,275,300,325,350,375,400,425,450,475,500,525,550,575,600,625,650,675,700,725,750,775,800,825,850,875,900,925,950,975,1000
C III λ977,43.619,14.746,3.525,3.476,3.687,2.919,2.437,2.092,1.835,1.637,1.475,1.332,1.207,1.103,1.012,0.936,0.871,0.817,0.77,0.73,0.695,0.665,0.638,0.613,0.591,0.57,0.55,0.531,0.512,0.494,0.476,0.458,0.441,0.424,0.408,0.392,0.377
N III λ990,2.306,1.442,0.906,0.353,0.414,0.332,0.288,0.255,0.227,0.203,0.182,0.164,0.148,0.135,0.124,0.114,0.106,0.099,0.093,0.088,0.083,0.079,0.075,0.072,0.069,0.066,0.064,0.061,0.059,0.056,0.054,0.052,0.05,0.047,0.045,0.043,0.041
"O VI λλ1032, 1037",0.0,0.183,5.754,37.32,48.526,38.383,35.114,32.213,29.887,27.958,26.15,24.401,22.799,21.3,19.87,18.631,17.495,16.504,15.641,14.873,14.189,13.591,13.05,12.56,12.097,11.661,11.243,10.838,10.447,10.063,9.69,9.324,8.97,8.626,8.295,7.977,7.669
Lyα λ1215,68.251,31.465,25.725,25.488,25.338,25.041,24.907,24.817,24.762,24.742,24.762,24.793,24.85,24.929,24.999,25.076,25.148,25.217,25.281,25.34,25.396,25.449,25.5,25.55,25.6,25.651,25.705,25.763,25.828,25.904,25.992,26.095,26.218,26.358,26.515,26.688,26.872
N V λ1239,0.105,1.246,3.484,1.933,1.876,1.533,1.381,1.262,1.156,1.062,0.971,0.886,0.805,0.739,0.681,0.631,0.59,0.553,0.522,0.495,0.471,0.451,0.432,0.416,0.401,0.386,0.373,0.359,0.347,0.334,0.323,0.311,0.299,0.288,0.278,0.267,0.257
SiIV + O IV λ1400,5.236,3.928,3.32,2.783,2.191,1.794,1.589,1.441,1.317,1.213,1.117,1.027,0.943,0.869,0.805,0.749,0.701,0.66,0.624,0.593,0.566,0.542,0.521,0.501,0.484,0.467,0.451,0.435,0.42,0.406,0.391,0.377,0.364,0.351,0.338,0.326,0.314
N IV λ1486,0.512,0.489,0.343,0.118,0.143,0.116,0.102,0.092,0.083,0.076,0.07,0.064,0.059,0.054,0.05,0.047,0.044,0.041,0.039,0.037,0.035,0.034,0.032,0.031,0.03,0.029,0.028,0.027,0.026,0.025,0.024,0.023,0.023,0.022,0.021,0.02,0.02
C IV λλ1548+1551,27.071,21.34,6.07,4.305,4.567,3.7,3.165,2.734,2.407,2.151,1.949,1.769,1.609,1.475,1.355,1.254,1.169,1.097,1.034,0.981,0.935,0.895,0.859,0.827,0.798,0.77,0.744,0.719,0.694,0.67,0.647,0.623,0.601,0.579,0.558,0.537,0.517
He II λ1640,0.701,0.815,0.476,0.404,0.454,0.542,0.736,0.977,1.243,1.517,1.753,1.922,2.007,2.023,2.005,1.974,1.942,1.913,1.888,1.866,1.847,1.829,1.813,1.799,1.788,1.778,1.771,1.767,1.765,1.769,1.776,1.786,1.803,1.821,1.844,1.868,1.892
