Emission lines,100,125,150,175,200,225,250,275,300,325,350,375,400,425,450,475,500,525,550,575,600,625,650,675,700,725,750,775,800,825,850,875,900,925,950,975,1000
C III λ977,18.944,10.344,4.253,4.111,3.618,2.928,2.498,2.191,1.949,1.752,1.579,1.425,1.289,1.172,1.074,0.99,0.92,0.86,0.808,0.764,0.724,0.688,0.657,0.627,0.599,0.573,0.549,0.525,0.503,0.482,0.462,0.443,0.425,0.408,0.392,0.377,0.363
N III λ990,1.025,1.351,0.742,0.462,0.424,0.346,0.299,0.264,0.236,0.212,0.191,0.172,0.155,0.141,0.129,0.119,0.11,0.103,0.097,0.091,0.086,0.082,0.078,0.074,0.071,0.068,0.065,0.062,0.059,0.057,0.054,0.052,0.05,0.047,0.045,0.043,0.042
"O VI λλ1032, 1037",0.0,0.158,5.92,34.611,38.837,33.914,31.101,28.691,26.664,25.009,23.232,21.606,19.928,18.473,17.154,15.911,14.836,13.9,13.071,12.328,11.657,11.057,10.514,10.01,9.537,9.088,8.665,8.266,7.887,7.529,7.191,6.87,6.569,6.286,6.018,5.768,5.53
Lyα λ1215,49.96,29.891,23.738,23.433,23.213,22.923,22.898,23.148,23.673,24.419,25.239,26.0,26.62,27.09,27.437,27.684,27.878,28.037,28.179,28.317,28.464,28.627,28.817,29.031,29.278,29.572,29.906,30.279,30.697,31.14,31.624,32.138,32.696,33.243,33.854,34.434,34.988
N V λ1239,0.035,0.952,2.632,1.478,1.495,1.273,1.151,1.054,0.975,0.896,0.822,0.744,0.676,0.614,0.56,0.516,0.478,0.445,0.417,0.393,0.371,0.352,0.335,0.319,0.304,0.29,0.276,0.264,0.253,0.242,0.231,0.221,0.212,0.203,0.195,0.187,0.18
SiIV + O IV λ1400,1.866,2.958,2.929,2.401,1.972,1.636,1.44,1.298,1.185,1.092,1.004,0.92,0.84,0.768,0.706,0.652,0.607,0.568,0.534,0.505,0.479,0.456,0.435,0.415,0.397,0.38,0.364,0.349,0.335,0.321,0.308,0.296,0.285,0.274,0.264,0.255,0.246
N IV λ1486,0.177,0.393,0.258,0.133,0.128,0.105,0.092,0.082,0.075,0.069,0.063,0.058,0.053,0.048,0.044,0.041,0.038,0.036,0.034,0.032,0.03,0.029,0.027,0.026,0.025,0.024,0.023,0.022,0.021,0.02,0.019,0.019,0.018,0.017,0.017,0.016,0.016
C IV λλ1548+1551,9.354,12.919,4.44,3.823,3.546,2.948,2.578,2.294,2.057,1.859,1.682,1.526,1.382,1.258,1.153,1.063,0.987,0.922,0.866,0.817,0.774,0.736,0.701,0.669,0.639,0.611,0.585,0.56,0.537,0.514,0.493,0.473,0.454,0.436,0.42,0.404,0.389
He II λ1640,0.458,0.733,0.48,0.439,0.547,0.682,0.912,1.186,1.484,1.781,2.029,2.195,2.263,2.26,2.22,2.171,2.126,2.086,2.052,2.023,1.995,1.969,1.944,1.92,1.896,1.875,1.856,1.84,1.828,1.819,1.816,1.816,1.821,1.831,1.843,1.857,1.872
O III] λλ1661+1666,1.79,2.057,1.657,1.274,1.051,0.871,0.766,0.685,0.618,0.562,0.511,0.466,0.425,0.391,0.363,0.338,0.318,0.3,0.284,0.27,0.258,0.247,0.237,0.227,0.218,0.21,0.202,0.194,0.187,0.18,0.173,0.167,0.161,0.156,0.151,0.146,0.142
N III λ1750,0.379,0.429,0.242,0.162,0.148,0.122,0.107,0.096,0.087,0.08,0.073,0.067,0.061,0.057,0.053,0.05,0.048,0.046,0.044,0.042,0.041,0.039,0.038,0.037,0.036,0.035,0.034,0.033,0.032,0.031,0.031,0.03,0.029,0.029,0.028,0.028,0.028
C III] λ1909,5.883,3.168,1.626,1.522,1.376,1.159,1.035,0.972,0.95,0.959,0.988,1.027,1.068,1.107,1.141,1.168,1.19,1.208,1.222,1.232,1.24,1.245,1.248,1.249,1.25,1.25,1.25,1.252,1.255,1.261,1.269,1.28,1.294,1.311,1.331,1.352,1.374
C II] λ2326,1.153,0.598,0.373,0.33,0.29,0.263,0.293,0.358,0.432,0.502,0.557,0.593,0.61,0.615,0.614,0.61,0.606,0.603,0.602,0.603,0.608,0.615,0.625,0.637,0.65,0.666,0.683,0.701,0.72,0.738,0.757,0.776,0.795,0.813,0.832,0.85,0.866
Mg II λ2800,0.091,0.069,0.072,0.098,0.171,0.246,0.348,0.448,0.525,0.595,0.662,0.725,0.776,0.813,0.836,0.848,0.851,0.849,0.844,0.837,0.828,0.819,0.809,0.798,0.786,0.775,0.762,0.749,0.736,0.723,0.711,0.7,0.69,0.682,0.677,0.673,0.671
Ne V λ3426,0.0,0.03,0.11,0.196,0.273,0.224,0.195,0.175,0.158,0.144,0.131,0.119,0.108,0.099,0.091,0.084,0.079,0.074,0.07,0.066,0.063,0.06,0.057,0.055,0.053,0.051,0.049,0.047,0.045,0.044,0.042,0.041,0.039,0.038,0.037,0.036,0.034
Ne III λ3869,0.609,0.556,0.431,0.402,0.398,0.42,0.528,0.681,0.848,1.013,1.157,1.273,1.359,1.42,1.463,1.492,1.513,1.529,1.543,1.555,1.566,1.576,1.587,1.597,1.606,1.617,1.628,1.639,1.652,1.666,1.682,1.699,1.718,1.739,1.761,1.782,1.803
[O II] λλ3727+3729,0.609,0.556,0.431,0.402,0.398,0.42,0.528,0.681,0.848,1.013,1.157,1.273,1.359,1.42,1.463,1.492,1.513,1.529,1.543,1.555,1.566,1.576,1.587,1.597,1.606,1.617,1.628,1.639,1.652,1.666,1.682,1.699,1.718,1.739,1.761,1.782,1.803
[S II] λλ4069+4076,0.045,0.038,0.033,0.037,0.049,0.063,0.087,0.111,0.128,0.14,0.146,0.148,0.146,0.142,0.138,0.134,0.13,0.127,0.124,0.122,0.12,0.119,0.117,0.116,0.115,0.114,0.113,0.112,0.111,0.111,0.11,0.109,0.109,0.108,0.108,0.107,0.107
[O III] λ4363,0.29,0.323,0.258,0.2,0.166,0.138,0.123,0.111,0.101,0.093,0.086,0.079,0.074,0.07,0.066,0.063,0.061,0.059,0.057,0.056,0.054,0.053,0.052,0.051,0.05,0.049,0.048,0.047,0.046,0.045,0.044,0.043,0.043,0.042,0.042,0.042,0.042
He II λ4686,0.048,0.095,0.066,0.062,0.081,0.105,0.142,0.186,0.233,0.279,0.317,0.342,0.352,0.351,0.344,0.336,0.328,0.322,0.316,0.311,0.307,0.303,0.299,0.295,0.291,0.288,0.284,0.282,0.28,0.279,0.278,0.278,0.278,0.28,0.281,0.283,0.285
