Emission lines,100,125,150,175,200,225,250,275,300,325,350,375,400,425,450,475,500,525,550,575,600,625,650,675,700,725,750,775,800,825,850,875,900,925,950,975,1000
C III λ977,14.293,13.699,4.045,3.6,3.466,2.778,2.39,2.126,1.882,1.676,1.499,1.346,1.213,1.1,1.005,0.923,0.853,0.793,0.742,0.698,0.659,0.624,0.593,0.566,0.54,0.516,0.495,0.475,0.456,0.439,0.423,0.408,0.394,0.381,0.369,0.357,0.346
N III λ990,0.801,1.052,0.968,0.387,0.402,0.323,0.282,0.252,0.223,0.198,0.175,0.156,0.139,0.125,0.114,0.104,0.096,0.089,0.083,0.078,0.073,0.069,0.065,0.062,0.059,0.056,0.054,0.051,0.049,0.047,0.045,0.043,0.041,0.04,0.038,0.036,0.035
"O VI λλ1032, 1037",0.0,0.028,2.596,27.41,42.083,34.874,31.999,29.534,26.972,24.736,22.565,20.709,18.844,17.25,15.855,14.542,13.38,12.381,11.512,10.743,10.051,9.437,8.892,8.404,7.956,7.543,7.159,6.808,6.482,6.179,5.899,5.639,5.398,5.17,4.958,4.756,4.57
Lyα λ1215,65.777,39.383,23.645,22.593,22.441,22.095,22.167,22.614,23.224,23.958,24.688,25.314,25.787,26.119,26.355,26.54,26.726,26.945,27.215,27.543,27.94,28.421,28.963,29.474,30.166,30.86,31.656,32.306,33.168,34.026,34.833,35.776,36.673,37.623,38.516,39.587,40.55
N V λ1239,0.0,0.414,2.622,1.651,1.575,1.29,1.165,1.077,0.976,0.887,0.799,0.713,0.639,0.575,0.518,0.471,0.432,0.398,0.369,0.344,0.322,0.303,0.286,0.27,0.256,0.244,0.232,0.221,0.212,0.203,0.194,0.186,0.179,0.173,0.166,0.16,0.155
SiIV + O IV λ1400,0.613,2.359,3.067,2.551,1.972,1.6,1.432,1.327,1.223,1.134,1.051,0.969,0.888,0.813,0.747,0.689,0.639,0.597,0.56,0.528,0.5,0.475,0.453,0.433,0.414,0.397,0.381,0.367,0.353,0.341,0.33,0.319,0.31,0.301,0.293,0.285,0.279
N IV λ1486,0.026,0.284,0.35,0.116,0.126,0.101,0.09,0.083,0.077,0.071,0.066,0.062,0.057,0.053,0.049,0.045,0.042,0.039,0.037,0.035,0.033,0.032,0.03,0.029,0.028,0.027,0.026,0.025,0.024,0.024,0.023,0.022,0.022,0.022,0.021,0.021,0.021
C IV λλ1548+1551,0.979,14.066,5.659,3.714,3.661,2.973,2.616,2.35,2.1,1.882,1.699,1.541,1.398,1.273,1.166,1.074,0.996,0.927,0.87,0.819,0.775,0.735,0.7,0.669,0.641,0.615,0.592,0.571,0.552,0.535,0.519,0.506,0.494,0.484,0.476,0.469,0.464
He II λ1640,0.054,0.913,0.644,0.55,0.699,0.89,1.223,1.605,1.98,2.331,2.606,2.775,2.821,2.779,2.696,2.602,2.514,2.436,2.369,2.309,2.256,2.207,2.163,2.123,2.087,2.057,2.031,2.012,1.998,1.991,1.99,1.996,2.006,2.021,2.039,2.058,2.079
