Emission lines,100,125,150,175,200,225,250,275,300,325,350,375,400,425,450,475,500,525,550,575,600,625,650,675,700,725,750,775,800,825,850,875,900,925,950,975,1000
C III λ977,19.769,10.743,4.85,4.769,4.277,3.618,3.196,2.845,2.557,2.318,2.108,1.923,1.759,1.618,1.495,1.388,1.294,1.212,1.142,1.079,1.024,0.974,0.929,0.887,0.848,0.81,0.775,0.741,0.708,0.676,0.645,0.616,0.587,0.56,0.533,0.508,0.484
N III λ990,1.005,1.307,0.674,0.445,0.399,0.33,0.286,0.249,0.218,0.193,0.172,0.153,0.138,0.124,0.113,0.104,0.095,0.088,0.082,0.077,0.072,0.068,0.065,0.061,0.058,0.055,0.052,0.05,0.047,0.045,0.043,0.041,0.039,0.037,0.035,0.033,0.031
"O VI λλ1032, 1037",0.0,0.161,6.009,32.937,36.209,32.474,30.373,28.026,26.029,24.423,22.775,21.334,19.893,18.67,17.489,16.378,15.388,14.51,13.733,13.03,12.396,11.838,11.327,10.853,10.411,9.987,9.58,9.189,8.813,8.445,8.091,7.75,7.417,7.099,6.793,6.5,6.221
Lyα λ1215,52.202,34.838,30.451,30.205,30.102,29.95,29.984,30.185,30.625,31.326,32.204,33.156,34.074,34.903,35.611,36.205,36.708,37.143,37.521,37.85,38.139,38.404,38.642,38.861,39.071,39.272,39.478,39.692,39.932,40.179,40.464,40.774,41.107,41.472,41.851,42.229,42.6
N V λ1239,0.044,0.948,2.442,1.408,1.425,1.248,1.153,1.06,0.981,0.903,0.833,0.762,0.701,0.645,0.596,0.555,0.519,0.487,0.459,0.436,0.415,0.396,0.379,0.363,0.348,0.334,0.321,0.308,0.296,0.284,0.272,0.261,0.25,0.239,0.229,0.219,0.21
SiIV + O IV λ1400,1.898,2.946,2.829,2.346,1.977,1.695,1.53,1.385,1.265,1.165,1.074,0.99,0.912,0.844,0.783,0.73,0.683,0.643,0.608,0.577,0.549,0.524,0.502,0.481,0.461,0.443,0.425,0.408,0.391,0.375,0.359,0.344,0.33,0.316,0.302,0.289,0.276
N IV λ1486,0.182,0.393,0.241,0.137,0.131,0.112,0.101,0.091,0.083,0.076,0.07,0.065,0.059,0.055,0.051,0.048,0.044,0.042,0.04,0.037,0.036,0.034,0.033,0.031,0.03,0.029,0.028,0.026,0.025,0.024,0.023,0.022,0.021,0.02,0.02,0.019,0.018
C IV λλ1548+1551,9.805,12.381,4.317,3.856,3.596,3.091,2.77,2.482,2.235,2.028,1.845,1.689,1.546,1.425,1.318,1.225,1.144,1.074,1.013,0.96,0.912,0.87,0.832,0.796,0.763,0.732,0.702,0.674,0.646,0.619,0.592,0.567,0.542,0.518,0.495,0.473,0.452
He II λ1640,0.478,0.66,0.417,0.366,0.394,0.444,0.559,0.701,0.866,1.043,1.203,1.324,1.388,1.406,1.396,1.375,1.351,1.329,1.309,1.29,1.273,1.257,1.242,1.226,1.213,1.2,1.188,1.177,1.169,1.162,1.157,1.155,1.155,1.157,1.16,1.165,1.17
