Emission lines,100,125,150,175,200,225,250,275,300,325,350,375,400,425,450,475,500,525,550,575,600,625,650,675,700,725,750,775,800,825,850,875,900,925,950,975,1000
C III λ977,18.979,10.645,4.804,4.687,4.226,3.489,2.982,2.598,2.288,2.034,1.811,1.613,1.438,1.286,1.152,1.037,0.939,0.856,0.784,0.722,0.668,0.621,0.578,0.54,0.507,0.476,0.448,0.423,0.4,0.379,0.36,0.342,0.326,0.311,0.297,0.284,0.272
N III λ990,0.544,0.724,0.381,0.26,0.242,0.202,0.175,0.154,0.136,0.122,0.109,0.098,0.087,0.078,0.07,0.064,0.058,0.053,0.048,0.045,0.041,0.039,0.036,0.034,0.032,0.03,0.028,0.026,0.025,0.024,0.022,0.021,0.02,0.019,0.018,0.018,0.017
"O VI λλ1032, 1037",0.0,0.158,6.098,33.432,37.239,32.958,30.152,27.539,25.319,23.513,21.715,19.95,18.311,16.799,15.322,13.976,12.799,11.769,10.865,10.054,9.348,8.724,8.165,7.657,7.202,6.786,6.404,6.058,5.741,5.448,5.181,4.933,4.702,4.49,4.293,4.108,3.936
Lyα λ1215,57.168,41.385,37.299,37.276,38.011,38.82,40.497,42.731,45.163,47.631,49.795,51.509,52.739,53.483,53.812,53.881,53.805,53.661,53.487,53.303,53.126,52.938,52.805,52.726,52.648,52.626,52.67,52.801,52.96,53.173,53.477,53.736,54.125,54.494,54.929,55.342,55.77
N V λ1239,0.042,0.934,2.453,1.424,1.463,1.265,1.141,1.041,0.954,0.868,0.788,0.712,0.641,0.576,0.519,0.47,0.428,0.391,0.36,0.333,0.309,0.288,0.27,0.253,0.238,0.224,0.211,0.2,0.19,0.18,0.172,0.163,0.156,0.149,0.142,0.136,0.131
SiIV + O IV λ1400,1.842,2.926,2.845,2.372,2.032,1.719,1.516,1.358,1.228,1.119,1.018,0.923,0.834,0.754,0.681,0.617,0.562,0.515,0.475,0.439,0.408,0.38,0.356,0.333,0.313,0.295,0.279,0.264,0.25,0.237,0.226,0.215,0.205,0.196,0.188,0.18,0.172
N IV λ1486,0.18,0.397,0.247,0.144,0.142,0.121,0.108,0.098,0.089,0.083,0.076,0.07,0.064,0.059,0.054,0.049,0.045,0.042,0.039,0.037,0.034,0.032,0.031,0.029,0.027,0.026,0.025,0.024,0.023,0.022,0.021,0.02,0.019,0.018,0.018,0.017,0.016
C IV λλ1548+1551,9.461,12.339,4.327,3.885,3.674,3.113,2.725,2.408,2.141,1.922,1.725,1.55,1.391,1.252,1.127,1.018,0.926,0.846,0.778,0.718,0.667,0.621,0.58,0.544,0.511,0.481,0.454,0.429,0.407,0.386,0.367,0.349,0.333,0.317,0.303,0.29,0.278
He II λ1640,0.46,0.655,0.422,0.384,0.449,0.527,0.671,0.844,1.037,1.233,1.398,1.506,1.546,1.527,1.476,1.416,1.357,1.303,1.254,1.208,1.167,1.128,1.091,1.057,1.027,0.999,0.975,0.955,0.938,0.925,0.916,0.91,0.907,0.907,0.91,0.914,0.919
