Emission lines,100,125,150,175,200,225,250,275,300,325,350,375,400,425,450,475,500,525,550,575,600,625,650,675,700,725,750,775,800,825,850,875,900,925,950,975,1000
C III λ977,13.859,13.603,4.013,3.572,3.453,2.769,2.384,2.12,1.876,1.67,1.494,1.341,1.209,1.096,1.0,0.918,0.848,0.788,0.737,0.693,0.654,0.619,0.588,0.56,0.535,0.511,0.49,0.47,0.452,0.434,0.419,0.404,0.39,0.377,0.365,0.354,0.343
N III λ990,0.773,1.04,0.956,0.382,0.398,0.319,0.278,0.249,0.22,0.194,0.172,0.153,0.136,0.122,0.111,0.101,0.093,0.086,0.08,0.075,0.071,0.067,0.063,0.06,0.057,0.054,0.051,0.049,0.047,0.045,0.043,0.041,0.039,0.037,0.036,0.034,0.033
"O VI λλ1032, 1037",0.0,0.028,2.571,27.189,41.93,34.765,31.921,29.45,26.891,24.658,22.492,20.636,18.772,17.176,15.777,14.46,13.297,12.292,11.418,10.647,9.954,9.34,8.795,8.304,7.856,7.445,7.064,6.714,6.389,6.088,5.809,5.549,5.309,5.086,4.872,4.675,4.488
Lyα λ1215,65.698,41.033,25.676,24.657,24.518,24.193,24.299,24.792,25.448,26.223,26.985,27.635,28.125,28.471,28.721,28.921,29.123,29.358,29.644,29.998,30.414,30.906,31.414,32.042,32.699,33.427,34.098,34.949,35.824,36.556,37.589,38.456,39.416,40.323,41.38,42.256,43.332
N V λ1239,0.0,0.41,2.6,1.639,1.569,1.286,1.162,1.074,0.973,0.884,0.797,0.711,0.637,0.573,0.515,0.468,0.429,0.395,0.366,0.341,0.319,0.3,0.283,0.267,0.253,0.241,0.229,0.218,0.209,0.2,0.191,0.183,0.176,0.17,0.163,0.158,0.152
SiIV + O IV λ1400,0.593,2.342,3.042,2.532,1.965,1.595,1.428,1.323,1.219,1.131,1.047,0.966,0.885,0.81,0.743,0.685,0.635,0.593,0.556,0.524,0.496,0.471,0.448,0.428,0.409,0.392,0.377,0.362,0.349,0.337,0.326,0.315,0.306,0.297,0.289,0.282,0.275
N IV λ1486,0.025,0.282,0.347,0.115,0.125,0.101,0.09,0.083,0.077,0.071,0.066,0.062,0.057,0.052,0.048,0.045,0.042,0.039,0.037,0.035,0.033,0.032,0.03,0.029,0.028,0.027,0.026,0.025,0.024,0.023,0.023,0.022,0.022,0.021,0.021,0.021,0.021
C IV λλ1548+1551,0.944,13.964,5.615,3.686,3.647,2.964,2.609,2.344,2.094,1.877,1.694,1.536,1.393,1.268,1.161,1.069,0.991,0.922,0.864,0.813,0.769,0.73,0.695,0.664,0.635,0.61,0.587,0.566,0.547,0.53,0.515,0.501,0.49,0.481,0.472,0.466,0.461
He II λ1640,0.052,0.906,0.639,0.546,0.698,0.889,1.219,1.599,1.974,2.324,2.596,2.764,2.809,2.766,2.682,2.586,2.496,2.417,2.348,2.287,2.233,2.183,2.138,2.096,2.06,2.029,2.002,1.982,1.968,1.96,1.958,1.962,1.972,1.986,2.002,2.022,2.04
O III] λλ1661+1666,1.379,1.714,1.763,1.38,1.056,0.86,0.765,0.692,0.615,0.548,0.491,0.445,0.408,0.38,0.358,0.34,0.325,0.312,0.301,0.291,0.282,0.275,0.268,0.262,0.256,0.251,0.247,0.243,0.24,0.237,0.236,0.235,0.234,0.235,0.236,0.237,0.239
N III λ1750,0.332,0.366,0.313,0.145,0.148,0.122,0.11,0.101,0.093,0.085,0.079,0.074,0.071,0.068,0.066,0.064,0.063,0.062,0.061,0.061,0.06,0.059,0.059,0.058,0.058,0.058,0.058,0.058,0.058,0.058,0.058,0.059,0.06,0.061,0.062,0.063,0.064
C III] λ1909,5.187,4.17,1.637,1.459,1.456,1.283,1.228,1.265,1.328,1.418,1.522,1.626,1.719,1.798,1.861,1.907,1.941,1.967,1.989,2.008,2.024,2.039,2.054,2.069,2.086,2.105,2.127,2.154,2.185,2.221,2.265,2.312,2.366,2.424,2.485,2.548,2.612
C II] λ2326,1.102,0.713,0.362,0.32,0.284,0.258,0.293,0.351,0.399,0.435,0.456,0.463,0.462,0.458,0.457,0.461,0.468,0.48,0.496,0.516,0.538,0.563,0.589,0.618,0.649,0.681,0.711,0.746,0.781,0.81,0.846,0.876,0.908,0.937,0.968,0.993,1.021
Mg II λ2800,0.1,0.088,0.107,0.147,0.223,0.298,0.367,0.424,0.456,0.482,0.512,0.547,0.583,0.617,0.645,0.666,0.682,0.693,0.702,0.71,0.718,0.728,0.738,0.752,0.767,0.785,0.804,0.827,0.852,0.874,0.901,0.926,0.953,0.978,1.003,1.026,1.051
Ne V λ3426,0.0,0.014,0.094,0.164,0.288,0.231,0.2,0.179,0.159,0.142,0.128,0.115,0.104,0.094,0.086,0.079,0.073,0.069,0.065,0.061,0.058,0.056,0.054,0.052,0.05,0.049,0.047,0.046,0.045,0.045,0.044,0.043,0.043,0.043,0.042,0.042,0.041
Ne III λ3869,0.223,0.536,0.488,0.447,0.499,0.581,0.747,0.946,1.123,1.28,1.41,1.516,1.599,1.662,1.71,1.745,1.773,1.795,1.814,1.832,1.849,1.866,1.882,1.9,1.918,1.939,1.96,1.985,2.012,2.039,2.072,2.105,2.14,2.175,2.211,2.245,2.28
[O II] λλ3727+3729,0.223,0.536,0.488,0.447,0.499,0.581,0.747,0.946,1.123,1.28,1.41,1.516,1.599,1.662,1.71,1.745,1.773,1.795,1.814,1.832,1.849,1.866,1.882,1.9,1.918,1.939,1.96,1.985,2.012,2.039,2.072,2.105,2.14,2.175,2.211,2.245,2.28
[S II] λλ4069+4076,0.046,0.043,0.044,0.047,0.054,0.061,0.078,0.093,0.1,0.103,0.103,0.1,0.096,0.093,0.089,0.086,0.084,0.082,0.08,0.079,0.079,0.078,0.079,0.079,0.08,0.082,0.083,0.085,0.087,0.089,0.092,0.094,0.096,0.098,0.1,0.102,0.104
[O III] λ4363,0.23,0.278,0.279,0.219,0.17,0.141,0.128,0.119,0.111,0.104,0.1,0.097,0.097,0.098,0.099,0.1,0.102,0.103,0.104,0.104,0.105,0.105,0.105,0.105,0.105,0.105,0.105,0.106,0.106,0.107,0.108,0.109,0.111,0.113,0.115,0.117,0.119
He II λ4686,0.005,0.113,0.087,0.077,0.104,0.136,0.188,0.248,0.305,0.359,0.4,0.425,0.431,0.423,0.41,0.394,0.38,0.368,0.357,0.347,0.339,0.331,0.324,0.317,0.311,0.306,0.302,0.299,0.296,0.295,0.294,0.295,0.296,0.298,0.3,0.303,0.305
Hβ λ4861,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
[O III] λ5007,2.869,3.284,3.106,2.492,2.095,1.988,2.238,2.629,3.099,3.68,4.342,5.053,5.786,6.487,7.112,7.644,8.081,8.431,8.707,8.914,9.062,9.162,9.226,9.258,9.268,9.268,9.26,9.251,9.249,9.258,9.28,9.314,9.366,9.433,9.506,9.595,9.675
[N I] λ5200,0.044,0.044,0.033,0.033,0.028,0.028,0.03,0.03,0.058,0.058,0.104,0.104,0.164,0.164,0.212,0.212,0.239,0.239,0.256,0.256,0.267,0.267,0.279,0.279,0.301,0.301,0.334,0.334,0.38,0.38,0.436,0.436,0.499,0.499,0.568,0.568,0.64
[O I] λ6300,3.126,3.126,3.126,3.126,3.126,3.126,3.126,3.126,3.126,3.126,3.126,3.126,3.126,3.126,3.126,3.127,3.126,3.126,3.126,3.126,3.126,3.126,3.126,3.126,3.126,3.126,3.126,3.126,3.126,3.126,3.126,3.126,3.126,3.126,3.126,3.126,3.126
Hα λ6563,3.276,3.128,3.079,3.047,3.005,2.972,2.952,2.94,2.934,2.932,2.931,2.932,2.934,2.936,2.938,2.942,2.945,2.95,2.955,2.96,2.966,2.973,2.979,2.986,2.993,3.001,3.008,3.016,3.024,3.03,3.039,3.046,3.054,3.062,3.07,3.078,3.086
[N II] λ6583,0.957,1.054,1.314,1.518,2.032,2.596,3.162,3.681,4.039,4.283,4.421,4.472,4.453,4.394,4.32,4.241,4.171,4.112,4.072,4.049,4.043,4.052,4.072,4.108,4.154,4.21,4.271,4.344,4.419,4.491,4.572,4.648,4.725,4.798,4.87,4.935,5.003
[S II] λλ6716+6731,0.75,0.949,1.287,1.546,1.728,1.885,2.206,2.417,2.475,2.45,2.371,2.268,2.162,2.064,1.98,1.911,1.857,1.818,1.794,1.786,1.793,1.814,1.847,1.894,1.951,2.018,2.092,2.174,2.258,2.342,2.426,2.506,2.583,2.655,2.719,2.776,2.829
