Emission lines,100,125,150,175,200,225,250,275,300,325,350,375,400,425,450,475,500,525,550,575,600,625,650,675,700,725,750,775,800,825,850,875,900,925,950,975,1000
C III λ977,19.929,10.456,4.514,4.392,3.885,3.171,2.711,2.377,2.111,1.895,1.707,1.542,1.396,1.27,1.164,1.074,0.998,0.933,0.877,0.829,0.787,0.749,0.715,0.685,0.656,0.629,0.604,0.58,0.556,0.534,0.513,0.492,0.472,0.453,0.435,0.417,0.401
N III λ990,1.091,1.406,0.747,0.491,0.451,0.372,0.323,0.285,0.254,0.229,0.206,0.186,0.168,0.153,0.141,0.13,0.121,0.113,0.106,0.1,0.095,0.09,0.086,0.082,0.079,0.076,0.072,0.069,0.067,0.064,0.061,0.059,0.056,0.054,0.051,0.049,0.047
"O VI λλ1032, 1037",0.0,0.168,6.097,34.295,38.175,33.624,30.949,28.551,26.55,24.937,23.241,21.725,20.16,18.798,17.538,16.353,15.321,14.426,13.634,12.918,12.279,11.714,11.199,10.728,10.282,9.86,9.457,9.074,8.701,8.347,8.006,7.678,7.364,7.062,6.775,6.5,6.238
Lyα λ1215,49.542,29.544,24.22,23.9,23.663,23.352,23.257,23.375,23.741,24.337,25.046,25.757,26.378,26.879,27.265,27.559,27.794,27.991,28.161,28.313,28.459,28.611,28.768,28.941,29.133,29.352,29.616,29.92,30.261,30.643,31.064,31.542,32.036,32.56,33.101,33.638,34.14
N V λ1239,0.042,0.982,2.557,1.462,1.485,1.276,1.158,1.062,0.983,0.905,0.832,0.759,0.693,0.633,0.581,0.537,0.5,0.468,0.441,0.417,0.396,0.377,0.36,0.345,0.33,0.317,0.304,0.292,0.28,0.269,0.258,0.248,0.238,0.229,0.22,0.211,0.203
SiIV + O IV λ1400,1.96,3.006,2.907,2.402,2.005,1.68,1.484,1.337,1.219,1.121,1.03,0.946,0.866,0.794,0.732,0.678,0.632,0.592,0.559,0.529,0.503,0.48,0.459,0.44,0.422,0.405,0.389,0.374,0.359,0.345,0.332,0.319,0.307,0.295,0.284,0.273,0.263
N IV λ1486,0.188,0.4,0.25,0.136,0.131,0.109,0.096,0.086,0.078,0.071,0.066,0.06,0.055,0.05,0.046,0.043,0.04,0.037,0.035,0.033,0.032,0.03,0.029,0.028,0.026,0.025,0.024,0.023,0.023,0.022,0.021,0.02,0.019,0.019,0.018,0.017,0.017
C IV λλ1548+1551,10.054,12.701,4.396,3.873,3.608,3.028,2.655,2.364,2.12,1.916,1.735,1.579,1.435,1.31,1.203,1.112,1.034,0.968,0.911,0.862,0.818,0.78,0.745,0.714,0.685,0.657,0.631,0.606,0.582,0.559,0.537,0.516,0.496,0.476,0.457,0.44,0.422
He II λ1640,0.495,0.704,0.454,0.411,0.493,0.601,0.795,1.029,1.29,1.554,1.782,1.944,2.019,2.029,2.004,1.969,1.935,1.906,1.882,1.86,1.84,1.823,1.807,1.792,1.778,1.766,1.756,1.747,1.742,1.74,1.742,1.746,1.755,1.767,1.781,1.796,1.812
O III] λλ1661+1666,1.883,2.131,1.683,1.306,1.095,0.914,0.804,0.719,0.648,0.589,0.537,0.49,0.449,0.414,0.383,0.357,0.335,0.315,0.299,0.284,0.271,0.259,0.248,0.238,0.229,0.22,0.212,0.204,0.196,0.188,0.181,0.174,0.168,0.161,0.155,0.149,0.144
N III λ1750,0.402,0.446,0.245,0.17,0.156,0.13,0.114,0.102,0.092,0.083,0.076,0.069,0.064,0.059,0.054,0.051,0.048,0.045,0.043,0.041,0.04,0.038,0.037,0.036,0.034,0.033,0.032,0.031,0.03,0.029,0.028,0.027,0.027,0.026,0.025,0.024,0.024
C III] λ1909,6.195,3.236,1.709,1.603,1.442,1.21,1.065,0.974,0.92,0.895,0.89,0.899,0.914,0.931,0.948,0.961,0.973,0.982,0.99,0.995,0.999,1.002,1.004,1.005,1.006,1.006,1.006,1.008,1.01,1.013,1.019,1.026,1.036,1.048,1.061,1.075,1.09
C II] λ2326,1.239,0.632,0.393,0.345,0.3,0.264,0.278,0.329,0.396,0.467,0.527,0.571,0.597,0.611,0.616,0.616,0.614,0.612,0.611,0.61,0.611,0.614,0.619,0.626,0.636,0.648,0.662,0.678,0.695,0.712,0.73,0.75,0.768,0.787,0.805,0.821,0.835
