Emission lines,100,125,150,175,200,225,250,275,300,325,350,375,400,425,450,475,500,525,550,575,600,625,650,675,700,725,750,775,800,825,850,875,900,925,950,975,1000
C III λ977,18.711,10.334,4.142,3.986,3.513,2.837,2.42,2.126,1.897,1.71,1.545,1.391,1.255,1.141,1.045,0.964,0.896,0.837,0.787,0.743,0.704,0.67,0.638,0.609,0.582,0.556,0.532,0.509,0.488,0.468,0.449,0.431,0.414,0.397,0.382,0.368,0.354
N III λ990,1.005,1.323,0.751,0.448,0.413,0.336,0.291,0.257,0.23,0.207,0.187,0.168,0.151,0.137,0.125,0.115,0.107,0.1,0.094,0.088,0.084,0.079,0.076,0.072,0.069,0.066,0.063,0.06,0.057,0.055,0.052,0.05,0.048,0.046,0.044,0.042,0.04
"O VI λλ1032, 1037",0.0,0.152,5.695,34.551,39.356,34.168,31.281,28.824,26.783,25.111,23.322,21.569,19.792,18.292,16.94,15.676,14.58,13.628,12.789,12.03,11.348,10.739,10.185,9.674,9.198,8.746,8.325,7.93,7.554,7.207,6.878,6.569,6.281,6.009,5.754,5.517,5.293
Lyα λ1215,49.711,28.814,21.587,21.264,21.051,20.758,20.755,21.046,21.614,22.4,23.25,23.968,24.535,24.964,25.272,25.485,25.649,25.787,25.917,26.053,26.208,26.392,26.604,26.847,27.148,27.481,27.877,28.298,28.735,29.219,29.749,30.292,30.904,31.48,32.129,32.731,33.359
N V λ1239,0.028,0.94,2.689,1.49,1.504,1.274,1.149,1.052,0.973,0.894,0.821,0.739,0.668,0.605,0.55,0.506,0.468,0.435,0.407,0.382,0.36,0.341,0.324,0.307,0.293,0.279,0.266,0.254,0.242,0.232,0.221,0.212,0.203,0.195,0.187,0.18,0.173
SiIV + O IV λ1400,1.812,2.937,2.952,2.413,1.957,1.616,1.422,1.284,1.176,1.087,1.003,0.917,0.835,0.763,0.701,0.648,0.602,0.564,0.53,0.501,0.475,0.452,0.431,0.411,0.393,0.376,0.36,0.345,0.331,0.318,0.305,0.294,0.283,0.272,0.263,0.254,0.246
N IV λ1486,0.17,0.388,0.266,0.13,0.126,0.103,0.09,0.081,0.074,0.068,0.063,0.057,0.052,0.048,0.044,0.041,0.038,0.036,0.033,0.032,0.03,0.029,0.027,0.026,0.025,0.024,0.023,0.022,0.021,0.02,0.019,0.019,0.018,0.017,0.017,0.016,0.016
C IV λλ1548+1551,8.814,13.103,4.514,3.802,3.528,2.921,2.553,2.272,2.042,1.847,1.675,1.515,1.368,1.244,1.139,1.05,0.974,0.91,0.854,0.806,0.763,0.724,0.689,0.657,0.628,0.6,0.574,0.549,0.526,0.505,0.484,0.465,0.447,0.43,0.414,0.4,0.386
He II λ1640,0.428,0.762,0.501,0.459,0.58,0.728,0.98,1.276,1.596,1.911,2.172,2.336,2.396,2.382,2.336,2.281,2.229,2.184,2.145,2.11,2.077,2.047,2.017,1.988,1.961,1.936,1.914,1.896,1.882,1.873,1.869,1.869,1.875,1.885,1.898,1.915,1.931
O III] λλ1661+1666,1.772,2.024,1.657,1.271,1.036,0.856,0.753,0.674,0.609,0.554,0.505,0.458,0.417,0.384,0.356,0.333,0.313,0.296,0.281,0.268,0.256,0.246,0.236,0.227,0.218,0.21,0.202,0.195,0.188,0.182,0.176,0.17,0.165,0.16,0.156,0.152,0.149
N III λ1750,0.373,0.422,0.245,0.158,0.145,0.12,0.105,0.095,0.086,0.079,0.073,0.067,0.061,0.057,0.054,0.051,0.049,0.047,0.045,0.044,0.042,0.041,0.04,0.039,0.038,0.037,0.036,0.035,0.035,0.034,0.033,0.033,0.032,0.032,0.032,0.032,0.031
C III] λ1909,5.824,3.159,1.599,1.495,1.359,1.15,1.037,0.99,0.984,1.013,1.06,1.11,1.161,1.21,1.251,1.283,1.309,1.329,1.344,1.355,1.363,1.369,1.372,1.373,1.374,1.374,1.376,1.38,1.384,1.393,1.405,1.42,1.439,1.46,1.485,1.512,1.539
C II] λ2326,1.157,0.6,0.377,0.335,0.295,0.271,0.308,0.38,0.458,0.532,0.588,0.62,0.635,0.639,0.637,0.633,0.63,0.629,0.631,0.636,0.645,0.656,0.67,0.685,0.704,0.723,0.744,0.766,0.786,0.808,0.831,0.853,0.876,0.897,0.921,0.942,0.963
Mg II λ2800,0.091,0.07,0.073,0.099,0.172,0.246,0.344,0.435,0.504,0.564,0.623,0.676,0.721,0.754,0.776,0.787,0.791,0.791,0.788,0.783,0.776,0.769,0.761,0.753,0.744,0.735,0.726,0.717,0.707,0.699,0.692,0.685,0.681,0.678,0.678,0.679,0.683
Ne V λ3426,0.0,0.03,0.111,0.194,0.276,0.225,0.196,0.175,0.158,0.144,0.131,0.119,0.107,0.098,0.09,0.083,0.077,0.072,0.068,0.065,0.061,0.059,0.056,0.054,0.051,0.049,0.048,0.046,0.044,0.043,0.041,0.04,0.039,0.038,0.036,0.035,0.034
