Emission lines,100,125,150,175,200,225,250,275,300,325,350,375,400,425,450,475,500,525,550,575,600,625,650,675,700,725,750,775,800,825,850,875,900,925,950,975,1000
C III λ977,31.003,15.437,5.67,5.549,4.738,3.918,3.442,3.095,2.799,2.547,2.325,2.133,1.966,1.827,1.71,1.61,1.526,1.455,1.394,1.342,1.298,1.26,1.226,1.196,1.169,1.144,1.119,1.095,1.071,1.047,1.022,0.996,0.97,0.944,0.918,0.892,0.867
N III λ990,1.716,2.033,0.887,0.607,0.535,0.446,0.396,0.358,0.325,0.296,0.271,0.248,0.229,0.213,0.2,0.188,0.179,0.17,0.164,0.158,0.153,0.148,0.144,0.141,0.138,0.135,0.132,0.129,0.126,0.123,0.12,0.117,0.114,0.111,0.108,0.105,0.102
"O VI λλ1032, 1037",0.0,0.219,6.939,37.743,39.374,34.348,31.767,29.499,27.426,25.678,23.893,22.377,20.904,19.704,18.587,17.554,16.659,15.891,15.225,14.628,14.114,13.672,13.284,12.934,12.619,12.318,12.033,11.754,11.478,11.206,10.929,10.649,10.368,10.085,9.806,9.537,9.273
Lyα λ1215,63.157,33.465,25.477,24.963,24.402,23.894,23.625,23.422,23.257,23.128,23.035,22.987,22.982,23.015,23.069,23.134,23.204,23.276,23.347,23.416,23.482,23.546,23.606,23.663,23.717,23.768,23.817,23.864,23.91,23.955,24.0,24.046,24.095,24.148,24.206,24.271,24.343
N V λ1239,0.069,1.311,2.822,1.616,1.551,1.322,1.209,1.117,1.036,0.952,0.877,0.802,0.74,0.684,0.637,0.598,0.565,0.537,0.513,0.492,0.476,0.461,0.448,0.436,0.426,0.416,0.407,0.398,0.39,0.381,0.372,0.363,0.354,0.345,0.336,0.327,0.318
SiIV + O IV λ1400,2.964,4.141,3.276,2.697,2.158,1.803,1.611,1.467,1.343,1.235,1.138,1.049,0.97,0.902,0.844,0.794,0.752,0.717,0.687,0.661,0.639,0.62,0.603,0.588,0.575,0.562,0.55,0.539,0.527,0.515,0.503,0.491,0.479,0.466,0.454,0.442,0.43
N IV λ1486,0.286,0.553,0.279,0.157,0.143,0.119,0.106,0.097,0.088,0.081,0.075,0.069,0.064,0.059,0.055,0.052,0.049,0.047,0.045,0.043,0.042,0.041,0.039,0.039,0.038,0.037,0.036,0.035,0.034,0.034,0.033,0.032,0.031,0.031,0.03,0.029,0.028
C IV λλ1548+1551,15.363,17.605,5.004,4.443,3.934,3.294,2.926,2.64,2.383,2.162,1.967,1.803,1.658,1.537,1.435,1.347,1.273,1.212,1.159,1.115,1.077,1.044,1.015,0.99,0.967,0.946,0.926,0.906,0.886,0.866,0.846,0.825,0.804,0.783,0.761,0.74,0.72
He II λ1640,0.748,0.926,0.476,0.403,0.363,0.347,0.392,0.475,0.581,0.701,0.817,0.909,0.964,0.986,0.988,0.981,0.972,0.964,0.957,0.952,0.947,0.944,0.942,0.94,0.94,0.941,0.943,0.947,0.952,0.959,0.968,0.979,0.992,1.008,1.025,1.044,1.064
