Emission lines,100,125,150,175,200,225,250,275,300,325,350,375,400,425,450,475,500,525,550,575,600,625,650,675,700,725,750,775,800,825,850,875,900,925,950,975,1000
C III λ977,17.749,10.418,3.986,3.824,3.416,2.756,2.353,2.071,1.856,1.679,1.504,1.351,1.219,1.108,1.014,0.934,0.867,0.808,0.758,0.713,0.674,0.638,0.606,0.577,0.549,0.524,0.5,0.478,0.457,0.438,0.42,0.403,0.387,0.372,0.359,0.346,0.333
N III λ990,0.938,1.258,0.757,0.422,0.396,0.321,0.277,0.245,0.219,0.198,0.176,0.157,0.14,0.127,0.116,0.106,0.098,0.091,0.085,0.08,0.075,0.071,0.067,0.063,0.06,0.057,0.054,0.052,0.049,0.047,0.045,0.043,0.041,0.039,0.037,0.035,0.034
"O VI λλ1032, 1037",0.0,0.134,5.135,33.705,39.591,34.157,31.208,28.722,26.759,25.091,23.008,21.19,19.391,17.861,16.487,15.203,14.083,13.108,12.243,11.46,10.757,10.126,9.558,9.035,8.55,8.106,7.688,7.297,6.933,6.597,6.287,5.996,5.726,5.474,5.238,5.018,4.814
Lyα λ1215,53.051,33.507,25.47,25.155,24.974,24.719,24.807,25.244,25.977,26.926,27.789,28.54,29.128,29.557,29.857,30.063,30.226,30.374,30.528,30.699,30.9,31.133,31.42,31.742,32.133,32.541,32.986,33.47,33.964,34.579,35.117,35.744,36.387,36.996,37.687,38.418,39.015
N V λ1239,0.018,0.879,2.697,1.481,1.504,1.266,1.14,1.043,0.964,0.891,0.808,0.724,0.652,0.589,0.534,0.489,0.451,0.418,0.389,0.364,0.342,0.322,0.304,0.287,0.272,0.259,0.246,0.234,0.223,0.213,0.203,0.194,0.186,0.178,0.171,0.165,0.158
SiIV + O IV λ1400,1.638,2.838,2.928,2.395,1.931,1.589,1.399,1.266,1.167,1.084,0.993,0.908,0.827,0.756,0.693,0.64,0.594,0.555,0.52,0.49,0.464,0.439,0.417,0.397,0.379,0.362,0.345,0.33,0.317,0.304,0.292,0.281,0.27,0.261,0.252,0.244,0.236
N IV λ1486,0.15,0.373,0.275,0.125,0.124,0.101,0.089,0.08,0.073,0.068,0.062,0.057,0.052,0.048,0.044,0.04,0.038,0.035,0.033,0.031,0.03,0.028,0.027,0.025,0.024,0.023,0.022,0.021,0.02,0.02,0.019,0.018,0.018,0.017,0.016,0.016,0.016
C IV λλ1548+1551,7.565,13.203,4.553,3.724,3.498,2.887,2.522,2.246,2.026,1.839,1.653,1.491,1.347,1.224,1.119,1.03,0.954,0.889,0.832,0.782,0.738,0.699,0.663,0.63,0.6,0.572,0.546,0.522,0.499,0.478,0.459,0.441,0.425,0.41,0.396,0.383,0.371
He II λ1640,0.364,0.78,0.519,0.476,0.61,0.771,1.041,1.355,1.694,2.025,2.276,2.432,2.486,2.466,2.41,2.344,2.282,2.227,2.178,2.132,2.09,2.049,2.01,1.973,1.937,1.907,1.88,1.856,1.838,1.826,1.82,1.818,1.822,1.83,1.842,1.857,1.872
O III] λλ1661+1666,1.688,1.953,1.64,1.259,1.02,0.842,0.741,0.665,0.602,0.549,0.495,0.448,0.409,0.377,0.351,0.329,0.31,0.294,0.28,0.267,0.256,0.245,0.236,0.227,0.218,0.211,0.204,0.197,0.191,0.185,0.18,0.175,0.171,0.167,0.164,0.162,0.16
N III λ1750,0.352,0.409,0.249,0.153,0.143,0.118,0.104,0.094,0.086,0.08,0.073,0.067,0.063,0.059,0.056,0.054,0.052,0.05,0.049,0.047,0.046,0.045,0.044,0.043,0.042,0.041,0.04,0.04,0.039,0.038,0.038,0.038,0.038,0.038,0.038,0.038,0.038
C III] λ1909,5.556,3.173,1.562,1.459,1.353,1.16,1.066,1.045,1.071,1.129,1.191,1.26,1.329,1.39,1.441,1.48,1.51,1.533,1.549,1.56,1.567,1.571,1.573,1.573,1.572,1.573,1.574,1.578,1.584,1.595,1.61,1.629,1.652,1.679,1.709,1.742,1.775
C II] λ2326,0.998,0.531,0.329,0.295,0.265,0.25,0.289,0.353,0.418,0.474,0.508,0.526,0.53,0.528,0.523,0.518,0.516,0.518,0.522,0.529,0.539,0.551,0.566,0.581,0.6,0.617,0.636,0.655,0.673,0.696,0.714,0.734,0.754,0.772,0.792,0.813,0.83
Mg II λ2800,0.09,0.078,0.097,0.138,0.228,0.309,0.402,0.482,0.537,0.585,0.631,0.678,0.718,0.749,0.77,0.783,0.789,0.791,0.789,0.786,0.781,0.775,0.77,0.765,0.76,0.755,0.75,0.747,0.745,0.746,0.746,0.748,0.752,0.757,0.765,0.775,0.785
Ne V λ3426,0.0,0.029,0.109,0.188,0.277,0.225,0.195,0.174,0.157,0.143,0.129,0.116,0.105,0.095,0.087,0.081,0.075,0.07,0.066,0.062,0.059,0.056,0.053,0.051,0.049,0.047,0.045,0.043,0.042,0.04,0.039,0.038,0.037,0.036,0.035,0.034,0.033
Ne III λ3869,0.571,0.542,0.439,0.413,0.438,0.496,0.642,0.823,1.007,1.182,1.317,1.425,1.506,1.565,1.606,1.635,1.657,1.674,1.688,1.698,1.707,1.714,1.722,1.728,1.735,1.743,1.751,1.761,1.773,1.789,1.805,1.825,1.846,1.869,1.894,1.92,1.944
[O II] λλ3727+3729,0.571,0.542,0.439,0.413,0.438,0.496,0.642,0.823,1.007,1.182,1.317,1.425,1.506,1.565,1.606,1.635,1.657,1.674,1.688,1.698,1.707,1.714,1.722,1.728,1.735,1.743,1.751,1.761,1.773,1.789,1.805,1.825,1.846,1.869,1.894,1.92,1.944
[S II] λλ4069+4076,0.044,0.041,0.04,0.046,0.059,0.072,0.095,0.114,0.128,0.136,0.138,0.136,0.132,0.128,0.124,0.12,0.117,0.114,0.111,0.109,0.107,0.105,0.104,0.103,0.102,0.102,0.101,0.101,0.101,0.101,0.102,0.102,0.103,0.103,0.104,0.104,0.105
[O III] λ4363,0.275,0.309,0.257,0.198,0.162,0.135,0.12,0.11,0.101,0.094,0.087,0.082,0.078,0.075,0.074,0.072,0.071,0.07,0.07,0.069,0.068,0.067,0.066,0.066,0.065,0.064,0.063,0.062,0.062,0.061,0.061,0.061,0.061,0.061,0.062,0.062,0.063
He II λ4686,0.037,0.1,0.071,0.067,0.091,0.118,0.161,0.21,0.263,0.314,0.352,0.375,0.383,0.379,0.369,0.359,0.349,0.34,0.332,0.325,0.318,0.312,0.306,0.3,0.294,0.289,0.285,0.281,0.279,0.276,0.275,0.275,0.275,0.276,0.278,0.28,0.282
Hβ λ4861,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
[O III] λ5007,3.231,3.369,2.745,2.167,1.849,1.647,1.641,1.712,1.835,2.01,2.234,2.506,2.818,3.142,3.453,3.737,3.99,4.207,4.388,4.53,4.64,4.72,4.774,4.807,4.821,4.828,4.825,4.821,4.821,4.826,4.843,4.868,4.906,4.955,5.015,5.085,5.161
[N I] λ5200,0.042,0.042,0.036,0.036,0.035,0.035,0.042,0.042,0.088,0.088,0.155,0.155,0.244,0.244,0.315,0.315,0.365,0.365,0.398,0.398,0.405,0.405,0.403,0.403,0.4,0.4,0.402,0.402,0.416,0.416,0.441,0.441,0.476,0.476,0.52,0.52,0.571
[O I] λ6300,3.126,3.126,3.126,3.126,3.126,3.126,3.126,3.126,3.126,3.126,3.126,3.126,3.126,3.126,3.126,3.126,3.126,3.126,3.126,3.126,3.126,3.126,3.126,3.126,3.126,3.126,3.126,3.126,3.126,3.126,3.126,3.126,3.126,3.126,3.126,3.126,3.126
Hα λ6563,3.222,3.12,3.073,3.044,3.001,2.973,2.954,2.942,2.937,2.936,2.936,2.938,2.94,2.942,2.945,2.947,2.95,2.954,2.958,2.963,2.969,2.975,2.981,2.988,2.995,3.002,3.01,3.017,3.024,3.031,3.038,3.044,3.051,3.057,3.063,3.069,3.074
