Emission lines,100,125,150,175,200,225,250,275,300,325,350,375,400,425,450,475,500,525,550,575,600,625,650,675,700,725,750,775,800,825,850,875,900,925,950,975,1000
C III λ977,17.913,10.026,4.18,4.067,3.598,2.91,2.479,2.171,1.928,1.729,1.554,1.399,1.262,1.144,1.044,0.959,0.887,0.824,0.77,0.722,0.68,0.642,0.607,0.575,0.545,0.518,0.493,0.469,0.447,0.427,0.408,0.39,0.374,0.359,0.345,0.331,0.319
N III λ990,0.906,1.223,0.663,0.406,0.366,0.293,0.248,0.214,0.188,0.166,0.146,0.129,0.115,0.102,0.092,0.083,0.076,0.07,0.065,0.06,0.056,0.052,0.049,0.046,0.043,0.04,0.038,0.036,0.034,0.032,0.03,0.029,0.027,0.026,0.025,0.024,0.023
"O VI λλ1032, 1037",0.0,0.157,5.83,34.27,38.639,33.701,30.886,28.443,26.38,24.677,22.866,21.202,19.496,18.014,16.66,15.38,14.266,13.28,12.407,11.608,10.891,10.24,9.65,9.111,8.608,8.139,7.703,7.3,6.924,6.578,6.255,5.958,5.681,5.422,5.184,4.962,4.754
Lyα λ1215,51.717,33.979,28.2,27.954,27.81,27.608,27.77,28.319,29.175,30.245,31.347,32.333,33.116,33.71,34.159,34.487,34.75,34.968,35.167,35.35,35.55,35.758,35.99,36.248,36.541,36.835,37.205,37.595,38.036,38.48,38.971,39.517,40.062,40.663,41.255,41.851,42.415
N V λ1239,0.033,0.94,2.586,1.463,1.487,1.265,1.143,1.045,0.965,0.884,0.809,0.73,0.661,0.599,0.544,0.498,0.46,0.425,0.396,0.37,0.347,0.326,0.307,0.29,0.274,0.259,0.246,0.233,0.222,0.211,0.201,0.192,0.183,0.175,0.168,0.161,0.155
SiIV + O IV λ1400,1.765,2.897,2.878,2.375,1.961,1.625,1.43,1.286,1.172,1.077,0.988,0.903,0.822,0.749,0.686,0.631,0.584,0.543,0.508,0.476,0.448,0.423,0.4,0.379,0.359,0.341,0.325,0.309,0.295,0.282,0.269,0.258,0.247,0.238,0.229,0.221,0.213
N IV λ1486,0.168,0.384,0.253,0.131,0.127,0.104,0.091,0.082,0.074,0.068,0.062,0.057,0.052,0.047,0.043,0.04,0.037,0.034,0.032,0.03,0.028,0.027,0.025,0.024,0.023,0.022,0.021,0.02,0.019,0.018,0.017,0.016,0.016,0.015,0.015,0.014,0.014
C IV λλ1548+1551,8.847,12.571,4.362,3.783,3.526,2.93,2.558,2.273,2.034,1.834,1.654,1.497,1.352,1.226,1.12,1.028,0.949,0.881,0.822,0.771,0.725,0.683,0.645,0.611,0.579,0.549,0.522,0.497,0.473,0.452,0.431,0.413,0.395,0.379,0.365,0.351,0.338
He II λ1640,0.433,0.716,0.473,0.44,0.551,0.684,0.913,1.182,1.475,1.762,2.001,2.157,2.216,2.205,2.158,2.1,2.045,1.994,1.949,1.905,1.864,1.824,1.784,1.747,1.711,1.678,1.649,1.624,1.604,1.589,1.578,1.574,1.574,1.578,1.586,1.597,1.608
O III] λλ1661+1666,1.695,2.013,1.63,1.263,1.048,0.868,0.762,0.681,0.614,0.557,0.506,0.461,0.42,0.386,0.358,0.333,0.312,0.294,0.277,0.263,0.25,0.238,0.227,0.217,0.207,0.198,0.19,0.182,0.175,0.169,0.162,0.157,0.152,0.147,0.143,0.139,0.136
N III λ1750,0.364,0.427,0.243,0.164,0.152,0.126,0.111,0.1,0.09,0.083,0.076,0.07,0.064,0.06,0.056,0.053,0.051,0.049,0.047,0.045,0.044,0.042,0.041,0.04,0.039,0.037,0.036,0.035,0.035,0.034,0.033,0.032,0.032,0.032,0.031,0.031,0.031
C III] λ1909,5.567,3.083,1.604,1.513,1.383,1.176,1.068,1.027,1.026,1.057,1.108,1.167,1.227,1.282,1.33,1.367,1.398,1.42,1.437,1.447,1.453,1.454,1.451,1.447,1.44,1.433,1.427,1.423,1.421,1.422,1.426,1.434,1.446,1.462,1.48,1.501,1.523
C II] λ2326,0.866,0.464,0.302,0.279,0.265,0.262,0.309,0.377,0.447,0.509,0.555,0.583,0.596,0.599,0.598,0.595,0.592,0.59,0.59,0.592,0.596,0.602,0.609,0.617,0.627,0.637,0.649,0.661,0.674,0.687,0.7,0.715,0.729,0.745,0.759,0.774,0.787
Mg II λ2800,0.094,0.092,0.131,0.192,0.314,0.418,0.533,0.629,0.696,0.757,0.819,0.88,0.929,0.965,0.988,0.998,1.0,0.996,0.988,0.977,0.965,0.951,0.937,0.922,0.907,0.891,0.877,0.863,0.85,0.838,0.828,0.82,0.814,0.812,0.811,0.814,0.817
Ne V λ3426,0.0,0.03,0.109,0.194,0.272,0.223,0.194,0.173,0.156,0.142,0.129,0.117,0.106,0.097,0.089,0.082,0.076,0.071,0.066,0.062,0.059,0.056,0.053,0.05,0.048,0.045,0.043,0.042,0.04,0.038,0.037,0.035,0.034,0.033,0.032,0.031,0.03
Ne III λ3869,0.581,0.548,0.433,0.413,0.438,0.498,0.645,0.826,1.012,1.188,1.337,1.455,1.541,1.602,1.643,1.669,1.687,1.699,1.706,1.71,1.712,1.711,1.709,1.708,1.705,1.702,1.702,1.703,1.706,1.712,1.72,1.731,1.744,1.76,1.778,1.797,1.815
[O II] λλ3727+3729,0.581,0.548,0.433,0.413,0.438,0.498,0.645,0.826,1.012,1.188,1.337,1.455,1.541,1.602,1.643,1.669,1.687,1.699,1.706,1.71,1.712,1.711,1.709,1.708,1.705,1.702,1.702,1.703,1.706,1.712,1.72,1.731,1.744,1.76,1.778,1.797,1.815
