Emission lines,100,125,150,175,200,225,250,275,300,325,350,375,400,425,450,475,500,525,550,575,600,625,650,675,700,725,750,775,800,825,850,875,900,925,950,975,1000
C III λ977,20.227,10.992,4.916,4.857,4.402,3.752,3.332,3.0,2.717,2.478,2.269,2.088,1.929,1.796,1.684,1.588,1.507,1.437,1.377,1.326,1.281,1.241,1.205,1.172,1.141,1.11,1.079,1.049,1.018,0.988,0.958,0.928,0.899,0.871,0.843,0.816,0.79
N III λ990,1.029,1.324,0.678,0.451,0.408,0.338,0.294,0.258,0.228,0.202,0.181,0.162,0.147,0.134,0.124,0.115,0.107,0.101,0.095,0.091,0.087,0.083,0.08,0.077,0.075,0.072,0.07,0.067,0.065,0.063,0.06,0.058,0.056,0.054,0.052,0.05,0.049
"O VI λλ1032, 1037",0.0,0.158,6.014,33.002,36.494,32.802,30.631,28.475,26.486,24.841,23.163,21.737,20.341,19.195,18.121,17.119,16.249,15.49,14.823,14.224,13.696,13.23,12.812,12.423,12.053,11.691,11.332,10.982,10.631,10.295,9.961,9.635,9.324,9.018,8.725,8.433,8.16
Lyα λ1215,53.354,35.749,31.583,31.523,31.577,31.538,31.613,31.758,32.017,32.43,32.995,33.672,34.391,35.098,35.748,36.316,36.819,37.266,37.664,38.017,38.334,38.617,38.87,39.096,39.297,39.476,39.638,39.793,39.942,40.1,40.267,40.45,40.659,40.886,41.138,41.394,41.671
N V λ1239,0.044,0.943,2.442,1.412,1.438,1.263,1.166,1.079,1.0,0.921,0.85,0.78,0.72,0.666,0.621,0.583,0.551,0.523,0.5,0.479,0.462,0.446,0.432,0.419,0.407,0.395,0.384,0.373,0.361,0.35,0.34,0.329,0.319,0.309,0.299,0.289,0.28
SiIV + O IV λ1400,1.93,2.967,2.834,2.356,2.0,1.721,1.554,1.417,1.298,1.196,1.103,1.02,0.945,0.88,0.824,0.776,0.735,0.7,0.67,0.645,0.622,0.602,0.584,0.567,0.552,0.536,0.521,0.506,0.491,0.476,0.462,0.448,0.434,0.42,0.407,0.394,0.382
N IV λ1486,0.186,0.396,0.241,0.138,0.133,0.114,0.103,0.093,0.085,0.079,0.072,0.067,0.062,0.058,0.054,0.051,0.048,0.046,0.044,0.042,0.041,0.04,0.038,0.037,0.036,0.035,0.034,0.033,0.032,0.032,0.031,0.03,0.029,0.028,0.027,0.026,0.025
C IV λλ1548+1551,9.983,12.563,4.331,3.883,3.646,3.146,2.822,2.549,2.303,2.093,1.909,1.754,1.615,1.499,1.401,1.317,1.245,1.184,1.132,1.087,1.049,1.014,0.984,0.955,0.929,0.903,0.877,0.852,0.826,0.802,0.777,0.753,0.729,0.706,0.684,0.661,0.64
He II λ1640,0.483,0.658,0.411,0.354,0.353,0.364,0.424,0.508,0.61,0.722,0.826,0.907,0.951,0.963,0.956,0.941,0.925,0.909,0.895,0.883,0.871,0.859,0.848,0.837,0.827,0.817,0.807,0.798,0.79,0.784,0.779,0.777,0.777,0.778,0.782,0.786,0.791
O III] λλ1661+1666,1.93,2.209,1.726,1.366,1.177,1.017,0.922,0.841,0.769,0.707,0.652,0.604,0.563,0.528,0.498,0.472,0.45,0.43,0.413,0.398,0.385,0.373,0.362,0.352,0.343,0.333,0.324,0.314,0.305,0.296,0.287,0.277,0.269,0.26,0.252,0.243,0.235
N III λ1750,0.425,0.475,0.263,0.193,0.181,0.157,0.143,0.13,0.12,0.11,0.102,0.094,0.088,0.082,0.078,0.074,0.07,0.067,0.065,0.062,0.06,0.059,0.057,0.055,0.054,0.053,0.051,0.05,0.048,0.047,0.045,0.044,0.043,0.041,0.04,0.039,0.038
C III] λ1909,6.378,3.496,1.899,1.804,1.653,1.431,1.287,1.173,1.076,0.995,0.928,0.872,0.825,0.786,0.754,0.726,0.702,0.681,0.662,0.645,0.629,0.615,0.601,0.588,0.575,0.562,0.548,0.535,0.521,0.508,0.495,0.483,0.471,0.459,0.449,0.438,0.428
C II] λ2326,1.153,0.645,0.422,0.386,0.354,0.324,0.324,0.344,0.379,0.428,0.482,0.535,0.581,0.618,0.648,0.672,0.691,0.707,0.721,0.733,0.744,0.754,0.762,0.77,0.776,0.782,0.787,0.792,0.797,0.803,0.809,0.817,0.827,0.838,0.851,0.864,0.878
Mg II λ2800,0.168,0.135,0.143,0.195,0.301,0.406,0.549,0.735,0.939,1.162,1.398,1.634,1.847,2.028,2.175,2.293,2.389,2.468,2.535,2.59,2.637,2.676,2.708,2.733,2.751,2.762,2.765,2.763,2.757,2.749,2.74,2.73,2.724,2.718,2.717,2.716,2.72
Ne V λ3426,0.001,0.03,0.105,0.189,0.259,0.218,0.194,0.175,0.159,0.145,0.133,0.122,0.113,0.105,0.098,0.093,0.088,0.084,0.081,0.078,0.075,0.073,0.071,0.069,0.067,0.066,0.064,0.062,0.061,0.059,0.057,0.056,0.054,0.052,0.051,0.049,0.048
Ne III λ3869,0.693,0.622,0.465,0.43,0.401,0.371,0.382,0.424,0.493,0.584,0.681,0.774,0.855,0.917,0.961,0.991,1.011,1.025,1.034,1.039,1.043,1.045,1.046,1.046,1.046,1.045,1.043,1.043,1.043,1.046,1.05,1.057,1.068,1.081,1.097,1.113,1.131
