Emission lines,100,125,150,175,200,225,250,275,300,325,350,375,400,425,450,475,500,525,550,575,600,625,650,675,700,725,750,775,800,825,850,875,900,925,950,975,1000
C III λ977,19.588,10.839,4.928,4.873,4.403,3.738,3.301,2.958,2.67,2.427,2.213,2.023,1.853,1.705,1.576,1.462,1.363,1.275,1.198,1.13,1.068,1.012,0.959,0.91,0.863,0.819,0.776,0.735,0.696,0.66,0.625,0.591,0.56,0.531,0.504,0.478,0.455
N III λ990,0.734,0.95,0.48,0.315,0.284,0.236,0.206,0.182,0.163,0.147,0.133,0.121,0.11,0.101,0.093,0.086,0.08,0.075,0.071,0.066,0.063,0.06,0.056,0.054,0.051,0.048,0.046,0.043,0.041,0.039,0.037,0.035,0.033,0.032,0.03,0.028,0.027
"O VI λλ1032, 1037",0.0,0.156,6.013,32.885,36.175,32.381,30.083,27.806,25.782,24.139,22.448,20.949,19.458,18.173,16.931,15.766,14.724,13.792,12.964,12.201,11.513,10.889,10.314,9.773,9.262,8.774,8.308,7.86,7.436,7.04,6.663,6.307,5.978,5.668,5.381,5.114,4.867
Lyα λ1215,55.878,39.8,35.94,35.813,35.87,35.859,36.224,36.97,38.038,39.372,40.804,42.187,43.39,44.366,45.113,45.671,46.07,46.347,46.538,46.643,46.691,46.684,46.631,46.542,46.423,46.288,46.147,46.004,45.881,45.796,45.734,45.709,45.731,45.782,45.871,45.975,46.096
N V λ1239,0.043,0.931,2.426,1.406,1.426,1.247,1.145,1.054,0.975,0.896,0.824,0.752,0.689,0.631,0.581,0.538,0.5,0.466,0.437,0.411,0.388,0.368,0.348,0.33,0.313,0.297,0.282,0.267,0.253,0.24,0.227,0.215,0.205,0.194,0.185,0.176,0.167
SiIV + O IV λ1400,1.865,2.921,2.816,2.345,1.986,1.702,1.529,1.388,1.269,1.168,1.075,0.989,0.909,0.838,0.775,0.72,0.671,0.628,0.591,0.557,0.527,0.5,0.474,0.45,0.427,0.406,0.385,0.365,0.346,0.328,0.311,0.295,0.28,0.266,0.253,0.241,0.23
N IV λ1486,0.179,0.39,0.24,0.138,0.133,0.114,0.102,0.093,0.085,0.078,0.072,0.066,0.061,0.057,0.052,0.049,0.046,0.043,0.041,0.038,0.037,0.035,0.033,0.032,0.03,0.029,0.027,0.026,0.025,0.024,0.023,0.022,0.021,0.02,0.019,0.018,0.017
C IV λλ1548+1551,9.613,12.345,4.308,3.87,3.621,3.11,2.777,2.496,2.249,2.041,1.857,1.697,1.551,1.424,1.314,1.217,1.133,1.059,0.994,0.937,0.885,0.838,0.795,0.755,0.716,0.68,0.645,0.612,0.58,0.55,0.522,0.494,0.469,0.445,0.423,0.402,0.383
He II λ1640,0.465,0.645,0.408,0.356,0.367,0.391,0.463,0.56,0.673,0.795,0.905,0.986,1.025,1.028,1.01,0.984,0.955,0.927,0.902,0.877,0.853,0.829,0.805,0.782,0.759,0.737,0.716,0.696,0.678,0.662,0.648,0.636,0.626,0.619,0.613,0.609,0.606
O III] λλ1661+1666,1.878,2.192,1.73,1.373,1.18,1.016,0.916,0.832,0.758,0.696,0.64,0.59,0.545,0.505,0.47,0.439,0.411,0.386,0.363,0.343,0.325,0.308,0.292,0.277,0.263,0.25,0.237,0.224,0.212,0.201,0.19,0.18,0.17,0.161,0.153,0.145,0.138
N III λ1750,0.433,0.494,0.276,0.204,0.19,0.164,0.148,0.134,0.123,0.112,0.103,0.095,0.088,0.081,0.075,0.07,0.066,0.062,0.058,0.055,0.052,0.05,0.047,0.045,0.043,0.04,0.038,0.036,0.034,0.033,0.031,0.029,0.028,0.026,0.025,0.024,0.023
C III] λ1909,6.19,3.471,1.918,1.822,1.669,1.444,1.298,1.187,1.096,1.025,0.967,0.918,0.875,0.838,0.803,0.771,0.741,0.712,0.686,0.66,0.635,0.611,0.588,0.565,0.542,0.52,0.498,0.477,0.457,0.438,0.42,0.404,0.389,0.376,0.364,0.353,0.343
C II] λ2326,1.153,0.686,0.486,0.478,0.488,0.499,0.557,0.641,0.736,0.832,0.916,0.984,1.031,1.061,1.078,1.085,1.085,1.082,1.076,1.067,1.058,1.047,1.034,1.021,1.008,0.994,0.981,0.968,0.958,0.949,0.942,0.937,0.934,0.932,0.932,0.932,0.933
Mg II λ2800,0.226,0.264,0.405,0.586,0.882,1.142,1.446,1.756,2.038,2.31,2.573,2.813,3.006,3.146,3.237,3.287,3.307,3.304,3.288,3.257,3.218,3.17,3.115,3.054,2.988,2.919,2.848,2.773,2.7,2.63,2.56,2.494,2.432,2.373,2.32,2.271,2.228
Ne V λ3426,0.001,0.029,0.104,0.188,0.256,0.215,0.191,0.171,0.155,0.141,0.129,0.118,0.108,0.099,0.092,0.086,0.08,0.075,0.071,0.067,0.063,0.06,0.057,0.054,0.052,0.049,0.047,0.045,0.042,0.04,0.038,0.036,0.035,0.033,0.031,0.03,0.029
Ne III λ3869,0.692,0.633,0.481,0.451,0.442,0.451,0.526,0.637,0.774,0.922,1.06,1.177,1.266,1.325,1.357,1.37,1.37,1.361,1.348,1.33,1.31,1.289,1.266,1.243,1.219,1.196,1.174,1.153,1.135,1.12,1.107,1.096,1.089,1.085,1.082,1.081,1.081
[O II] λλ3727+3729,0.692,0.633,0.481,0.451,0.442,0.451,0.526,0.637,0.774,0.922,1.06,1.177,1.266,1.325,1.357,1.37,1.37,1.361,1.348,1.33,1.31,1.289,1.266,1.243,1.219,1.196,1.174,1.153,1.135,1.12,1.107,1.096,1.089,1.085,1.082,1.081,1.081
[S II] λλ4069+4076,0.216,0.267,0.356,0.477,0.641,0.789,0.982,1.183,1.367,1.53,1.656,1.746,1.8,1.828,1.836,1.832,1.82,1.803,1.785,1.764,1.743,1.72,1.698,1.675,1.653,1.631,1.61,1.59,1.57,1.554,1.538,1.523,1.51,1.497,1.486,1.474,1.463
[O III] λ4363,0.305,0.346,0.272,0.217,0.188,0.162,0.147,0.135,0.123,0.114,0.105,0.098,0.091,0.085,0.079,0.074,0.07,0.066,0.063,0.059,0.057,0.054,0.051,0.049,0.047,0.045,0.042,0.04,0.038,0.037,0.035,0.033,0.032,0.03,0.029,0.027,0.026
He II λ4686,0.046,0.079,0.052,0.046,0.049,0.054,0.066,0.082,0.099,0.118,0.135,0.148,0.154,0.154,0.151,0.147,0.142,0.138,0.134,0.13,0.127,0.123,0.12,0.116,0.113,0.109,0.106,0.103,0.101,0.098,0.096,0.094,0.093,0.092,0.091,0.09,0.09
Hβ λ4861,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
[O III] λ5007,3.448,3.608,2.772,2.24,1.952,1.7,1.555,1.43,1.318,1.223,1.136,1.057,0.984,0.919,0.859,0.803,0.753,0.706,0.665,0.626,0.591,0.559,0.528,0.499,0.471,0.444,0.419,0.395,0.372,0.35,0.33,0.311,0.293,0.276,0.261,0.247,0.234
[N I] λ5200,0.058,0.058,0.084,0.084,0.09,0.09,0.1,0.1,0.143,0.143,0.189,0.189,0.257,0.257,0.31,0.31,0.343,0.343,0.357,0.357,0.352,0.352,0.335,0.335,0.312,0.312,0.288,0.288,0.266,0.266,0.247,0.247,0.231,0.231,0.218,0.218,0.208
[O I] λ6300,3.126,3.126,3.126,3.126,3.126,3.126,3.126,3.126,3.126,3.126,3.126,3.126,3.126,3.126,3.126,3.126,3.126,3.126,3.126,3.126,3.126,3.126,3.126,3.126,3.126,3.126,3.126,3.126,3.126,3.126,3.126,3.126,3.126,3.126,3.126,3.126,3.126
Hα λ6563,3.098,3.041,2.998,2.979,2.963,2.95,2.942,2.937,2.936,2.937,2.941,2.946,2.953,2.959,2.966,2.972,2.978,2.983,2.988,2.994,2.999,3.004,3.009,3.015,3.021,3.027,3.033,3.039,3.045,3.051,3.056,3.062,3.067,3.072,3.076,3.081,3.084
[N II] λ6583,1.355,1.542,1.766,2.001,2.371,2.619,2.893,3.174,3.418,3.628,3.788,3.888,3.922,3.895,3.818,3.709,3.58,3.44,3.298,3.154,3.012,2.873,2.738,2.607,2.482,2.364,2.252,2.147,2.05,1.963,1.882,1.809,1.744,1.685,1.632,1.583,1.539
