Emission lines,100,125,150,175,200,225,250,275,300,325,350,375,400,425,450,475,500,525,550,575,600,625,650,675,700,725,750,775,800,825,850,875,900,925,950,975,1000
C III λ977,18.405,10.155,4.465,4.408,3.914,3.182,2.712,2.367,2.092,1.865,1.667,1.493,1.34,1.208,1.095,0.999,0.915,0.843,0.781,0.725,0.677,0.633,0.593,0.558,0.525,0.496,0.469,0.444,0.422,0.401,0.382,0.364,0.348,0.333,0.319,0.306,0.294
N III λ990,0.696,0.918,0.472,0.3,0.267,0.214,0.181,0.156,0.137,0.121,0.107,0.095,0.085,0.076,0.069,0.062,0.057,0.052,0.048,0.045,0.041,0.039,0.036,0.034,0.032,0.03,0.028,0.027,0.025,0.024,0.023,0.022,0.02,0.02,0.019,0.018,0.017
"O VI λλ1032, 1037",0.0,0.163,6.032,34.28,38.182,33.475,30.703,28.192,26.065,24.317,22.499,20.829,19.159,17.696,16.304,15.013,13.867,12.844,11.936,11.108,10.363,9.696,9.092,8.546,8.042,7.58,7.153,6.764,6.403,6.075,5.771,5.492,5.233,4.994,4.772,4.565,4.372
Lyα λ1215,53.327,36.964,32.516,32.557,32.751,32.964,33.757,35.1,36.77,38.585,40.343,41.875,43.083,43.968,44.572,44.961,45.208,45.349,45.436,45.485,45.516,45.543,45.583,45.647,45.75,45.885,46.061,46.296,46.585,46.887,47.264,47.691,48.164,48.612,49.161,49.678,50.2
N V λ1239,0.039,0.952,2.512,1.459,1.486,1.27,1.149,1.05,0.967,0.883,0.805,0.728,0.659,0.595,0.54,0.494,0.453,0.417,0.386,0.358,0.334,0.312,0.293,0.275,0.259,0.244,0.23,0.218,0.206,0.196,0.186,0.178,0.169,0.162,0.155,0.148,0.142
SiIV + O IV λ1400,1.81,2.912,2.853,2.393,2.008,1.675,1.475,1.325,1.202,1.098,1.002,0.912,0.828,0.752,0.685,0.627,0.576,0.532,0.494,0.459,0.429,0.402,0.377,0.354,0.334,0.315,0.298,0.283,0.268,0.255,0.243,0.232,0.222,0.212,0.204,0.196,0.188
N IV λ1486,0.173,0.388,0.245,0.137,0.132,0.109,0.096,0.086,0.078,0.071,0.065,0.059,0.053,0.048,0.044,0.04,0.037,0.034,0.032,0.03,0.028,0.026,0.025,0.023,0.022,0.021,0.02,0.019,0.018,0.017,0.016,0.015,0.015,0.014,0.014,0.013,0.013
C IV λλ1548+1551,9.268,12.301,4.319,3.869,3.615,3.018,2.638,2.339,2.087,1.874,1.685,1.519,1.369,1.237,1.124,1.026,0.941,0.867,0.803,0.746,0.696,0.651,0.61,0.574,0.541,0.51,0.482,0.457,0.434,0.412,0.392,0.374,0.357,0.342,0.328,0.314,0.302
He II λ1640,0.455,0.679,0.445,0.417,0.507,0.614,0.806,1.035,1.284,1.532,1.739,1.877,1.93,1.918,1.872,1.816,1.759,1.703,1.652,1.602,1.556,1.512,1.469,1.43,1.393,1.36,1.33,1.305,1.284,1.269,1.258,1.252,1.25,1.252,1.256,1.263,1.272
O III] λλ1661+1666,1.754,2.084,1.668,1.316,1.109,0.923,0.81,0.722,0.649,0.587,0.531,0.482,0.439,0.401,0.369,0.341,0.316,0.294,0.275,0.258,0.243,0.229,0.216,0.204,0.194,0.184,0.175,0.167,0.159,0.152,0.145,0.139,0.134,0.129,0.125,0.12,0.117
N III λ1750,0.399,0.465,0.261,0.186,0.172,0.143,0.125,0.112,0.101,0.091,0.083,0.076,0.069,0.064,0.059,0.056,0.052,0.049,0.047,0.044,0.042,0.04,0.038,0.037,0.035,0.034,0.033,0.031,0.03,0.029,0.028,0.028,0.027,0.026,0.026,0.025,0.025
C III] λ1909,5.74,3.173,1.713,1.634,1.499,1.287,1.178,1.137,1.134,1.162,1.207,1.263,1.32,1.372,1.415,1.446,1.469,1.481,1.488,1.486,1.479,1.467,1.452,1.435,1.416,1.398,1.38,1.364,1.351,1.341,1.335,1.332,1.332,1.336,1.343,1.351,1.362
C II] λ2326,0.923,0.521,0.367,0.364,0.384,0.414,0.497,0.594,0.686,0.762,0.817,0.85,0.864,0.866,0.86,0.852,0.843,0.834,0.827,0.822,0.819,0.817,0.816,0.818,0.821,0.826,0.831,0.839,0.848,0.857,0.868,0.88,0.893,0.904,0.919,0.932,0.946
Mg II λ2800,0.128,0.178,0.293,0.429,0.665,0.839,0.994,1.106,1.176,1.239,1.308,1.378,1.434,1.47,1.488,1.489,1.479,1.46,1.438,1.413,1.386,1.359,1.333,1.307,1.282,1.259,1.237,1.218,1.202,1.186,1.175,1.167,1.162,1.158,1.162,1.167,1.176
Ne V λ3426,0.001,0.03,0.107,0.195,0.27,0.222,0.194,0.172,0.155,0.141,0.128,0.116,0.105,0.096,0.087,0.08,0.074,0.069,0.064,0.06,0.056,0.053,0.05,0.047,0.044,0.042,0.04,0.038,0.036,0.035,0.033,0.032,0.03,0.029,0.028,0.027,0.026
Ne III λ3869,0.609,0.577,0.454,0.445,0.497,0.594,0.782,0.995,1.207,1.402,1.562,1.687,1.775,1.831,1.863,1.878,1.881,1.875,1.866,1.851,1.835,1.817,1.798,1.78,1.763,1.748,1.734,1.725,1.718,1.715,1.716,1.72,1.728,1.737,1.749,1.762,1.776
[O II] λλ3727+3729,0.609,0.577,0.454,0.445,0.497,0.594,0.782,0.995,1.207,1.402,1.562,1.687,1.775,1.831,1.863,1.878,1.881,1.875,1.866,1.851,1.835,1.817,1.798,1.78,1.763,1.748,1.734,1.725,1.718,1.715,1.716,1.72,1.728,1.737,1.749,1.762,1.776
[S II] λλ4069+4076,0.117,0.153,0.2,0.264,0.35,0.423,0.516,0.595,0.653,0.69,0.707,0.708,0.698,0.683,0.665,0.647,0.628,0.611,0.594,0.579,0.564,0.551,0.539,0.529,0.519,0.511,0.504,0.499,0.495,0.492,0.49,0.489,0.489,0.489,0.491,0.492,0.493
