Emission lines,100,125,150,175,200,225,250,275,300,325,350,375,400,425,450,475,500,525,550,575,600,625,650,675,700,725,750,775,800,825,850,875,900,925,950,975,1000
C III λ977,0.0,0.011,11.8,10.83,3.507,3.877,3.463,2.845,2.426,2.109,1.848,1.628,1.439,1.279,1.147,1.041,0.955,0.884,0.826,0.778,0.739,0.706,0.679,0.657,0.638,0.623,0.611,0.601,0.594,0.588,0.584,0.584,0.586,0.59,0.595,0.601,0.608
N III λ990,0.0,0.0,0.39,0.583,0.391,0.234,0.212,0.174,0.149,0.127,0.108,0.092,0.079,0.068,0.059,0.053,0.048,0.044,0.04,0.038,0.035,0.033,0.031,0.03,0.029,0.028,0.027,0.026,0.025,0.024,0.024,0.023,0.022,0.022,0.022,0.021,0.021
"O VI λλ1032, 1037",0.0,0.0,0.0,0.088,7.085,40.169,37.228,32.669,29.405,26.612,24.276,22.026,20.022,18.004,16.285,14.856,13.554,12.406,11.425,10.592,9.855,9.203,8.62,8.108,7.643,7.224,6.849,6.489,6.167,5.869,5.578,5.31,5.052,4.816,4.595,4.384,4.188
Lyα λ1215,123.46,79.611,63.359,46.63,33.393,32.679,32.9,33.298,34.267,35.365,36.512,37.613,38.578,39.421,40.224,41.086,42.068,43.157,44.38,45.673,46.933,48.558,50.144,51.911,53.935,55.759,57.594,59.79,61.585,63.869,65.851,67.505,69.527,71.203,72.753,74.495,75.94
N V λ1239,0.0,0.0,0.0,0.663,2.789,1.516,1.456,1.253,1.123,1.015,0.915,0.814,0.718,0.634,0.563,0.502,0.452,0.412,0.378,0.35,0.325,0.304,0.286,0.27,0.256,0.243,0.232,0.222,0.214,0.206,0.199,0.192,0.187,0.182,0.179,0.176,0.173
SiIV + O IV λ1400,0.0,0.0,0.573,2.396,2.777,2.296,1.906,1.702,1.607,1.533,1.463,1.38,1.284,1.18,1.082,0.999,0.929,0.872,0.824,0.785,0.752,0.724,0.701,0.681,0.664,0.649,0.638,0.628,0.62,0.61,0.607,0.606,0.608,0.613,0.619,0.627,0.636
N IV λ1486,0.0,0.0,0.031,0.297,0.246,0.128,0.125,0.111,0.105,0.102,0.1,0.098,0.095,0.091,0.086,0.081,0.078,0.075,0.073,0.072,0.07,0.07,0.069,0.069,0.069,0.07,0.071,0.072,0.073,0.074,0.076,0.079,0.083,0.087,0.091,0.096,0.102
C IV λλ1548+1551,0.0,0.0,1.208,13.023,4.397,3.955,3.605,3.06,2.705,2.441,2.251,2.109,1.987,1.869,1.763,1.681,1.617,1.57,1.535,1.514,1.5,1.494,1.497,1.506,1.52,1.541,1.57,1.606,1.652,1.683,1.749,1.833,1.931,2.047,2.174,2.314,2.465
He II λ1640,0.0,0.0,0.067,0.973,0.694,0.731,0.962,1.294,1.723,2.143,2.528,2.806,2.944,2.932,2.827,2.696,2.564,2.453,2.363,2.291,2.228,2.174,2.129,2.091,2.056,2.028,2.008,1.99,1.98,1.947,1.942,1.948,1.954,1.966,1.979,1.993,2.007
O III] λλ1661+1666,0.0,0.0,1.249,1.761,1.752,1.337,1.087,0.929,0.819,0.727,0.657,0.609,0.578,0.564,0.562,0.567,0.574,0.582,0.591,0.601,0.611,0.62,0.63,0.64,0.649,0.659,0.67,0.679,0.689,0.698,0.709,0.72,0.731,0.742,0.752,0.759,0.765
N III λ1750,0.0,0.0,0.304,0.402,0.274,0.187,0.182,0.163,0.155,0.15,0.147,0.145,0.144,0.146,0.148,0.152,0.155,0.159,0.163,0.168,0.172,0.176,0.18,0.184,0.187,0.191,0.196,0.2,0.204,0.207,0.212,0.217,0.222,0.228,0.233,0.238,0.243
C III] λ1909,0.0,0.018,4.349,3.626,1.713,1.891,2.163,2.214,2.441,2.721,3.002,3.268,3.506,3.716,3.9,4.061,4.202,4.335,4.464,4.592,4.709,4.825,4.937,5.052,5.164,5.276,5.395,5.511,5.633,5.732,5.864,6.005,6.148,6.3,6.446,6.581,6.704
C II] λ2326,0.39,0.082,0.758,0.556,0.4,0.397,0.33,0.332,0.36,0.381,0.397,0.41,0.421,0.434,0.451,0.475,0.507,0.545,0.586,0.63,0.674,0.726,0.776,0.829,0.889,0.942,0.994,1.051,1.097,1.153,1.198,1.234,1.274,1.305,1.331,1.356,1.374
Mg II λ2800,1.371,0.219,0.128,0.285,0.395,0.448,0.554,0.577,0.596,0.602,0.612,0.642,0.689,0.748,0.811,0.876,0.943,1.01,1.076,1.144,1.211,1.287,1.362,1.44,1.527,1.604,1.68,1.759,1.824,1.902,1.961,2.006,2.054,2.088,2.11,2.129,2.135
Ne V λ3426,0.0,0.0,0.0,0.025,0.122,0.212,0.266,0.217,0.192,0.172,0.156,0.142,0.129,0.118,0.108,0.1,0.095,0.091,0.088,0.086,0.085,0.085,0.085,0.086,0.088,0.091,0.095,0.099,0.105,0.11,0.117,0.126,0.136,0.147,0.16,0.173,0.187
Ne III λ3869,0.0,0.0,0.249,0.608,0.635,0.747,1.013,1.227,1.458,1.656,1.83,1.981,2.115,2.23,2.325,2.404,2.468,2.525,2.575,2.622,2.662,2.702,2.739,2.776,2.812,2.846,2.882,2.917,2.951,2.987,3.019,3.049,3.075,3.099,3.117,3.129,3.135
[O II] λλ3727+3729,0.0,0.0,0.249,0.608,0.635,0.747,1.013,1.227,1.458,1.656,1.83,1.981,2.115,2.23,2.325,2.404,2.468,2.525,2.575,2.622,2.662,2.702,2.739,2.776,2.812,2.846,2.882,2.917,2.951,2.987,3.019,3.049,3.075,3.099,3.117,3.129,3.135
[S II] λλ4069+4076,0.141,0.034,0.101,0.174,0.219,0.228,0.192,0.202,0.221,0.228,0.227,0.221,0.21,0.199,0.19,0.184,0.182,0.182,0.185,0.19,0.197,0.206,0.217,0.228,0.242,0.256,0.27,0.285,0.299,0.314,0.328,0.34,0.352,0.363,0.373,0.382,0.39
[O III] λ4363,0.0,0.0,0.212,0.297,0.291,0.227,0.196,0.185,0.185,0.19,0.198,0.208,0.221,0.234,0.248,0.262,0.274,0.284,0.294,0.303,0.31,0.317,0.323,0.328,0.332,0.336,0.34,0.343,0.346,0.348,0.351,0.354,0.357,0.359,0.361,0.361,0.361
He II λ4686,0.0,0.0,0.006,0.12,0.094,0.103,0.14,0.191,0.256,0.318,0.375,0.415,0.435,0.432,0.416,0.395,0.375,0.358,0.345,0.333,0.324,0.315,0.308,0.302,0.297,0.292,0.289,0.286,0.284,0.279,0.278,0.278,0.278,0.28,0.281,0.283,0.284
Hβ λ4861,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
[O III] λ5007,0.0,0.0,2.672,3.878,3.962,3.624,4.353,6.185,8.44,10.514,12.401,14.079,15.558,16.876,17.996,18.89,19.579,20.119,20.517,20.81,20.964,21.027,21.013,20.952,20.818,20.649,20.464,20.218,19.971,19.702,19.452,19.201,18.916,18.65,18.36,18.032,17.693
[N I] λ5200,1.207,1.207,0.096,0.096,0.021,0.021,0.033,0.033,0.02,0.02,0.023,0.023,0.042,0.042,0.054,0.054,0.069,0.069,0.091,0.091,0.124,0.124,0.165,0.165,0.213,0.213,0.268,0.268,0.335,0.335,0.414,0.414,0.498,0.498,0.583,0.583,0.664
[O I] λ6300,3.126,3.126,3.126,3.126,3.126,3.126,3.126,3.126,3.126,3.126,3.126,3.126,3.126,3.126,3.126,3.126,3.126,3.126,3.126,3.126,3.126,3.126,3.126,3.126,3.126,3.126,3.126,3.126,3.126,3.126,3.126,3.126,3.126,3.126,3.126,3.126,3.126
Hα λ6563,4.374,3.821,3.232,3.038,2.988,2.964,2.933,2.914,2.905,2.903,2.904,2.908,2.913,2.919,2.926,2.932,2.94,2.949,2.958,2.969,2.979,2.993,3.006,3.021,3.038,3.054,3.069,3.088,3.104,3.125,3.142,3.157,3.176,3.192,3.207,3.224,3.239
