Emission lines,100,125,150,175,200,225,250,275,300,325,350,375,400,425,450,475,500,525,550,575,600,625,650,675,700,725,750,775,800,825,850,875,900,925,950,975,1000
C III λ977,18.377,10.188,4.205,4.072,3.597,2.91,2.482,2.176,1.935,1.739,1.566,1.412,1.275,1.159,1.06,0.977,0.906,0.846,0.794,0.748,0.708,0.671,0.638,0.607,0.578,0.552,0.526,0.503,0.48,0.459,0.439,0.42,0.403,0.386,0.371,0.356,0.343
N III λ990,0.989,1.325,0.729,0.452,0.415,0.338,0.291,0.256,0.228,0.204,0.183,0.164,0.147,0.133,0.121,0.111,0.103,0.096,0.089,0.084,0.079,0.075,0.071,0.067,0.064,0.06,0.057,0.054,0.052,0.049,0.047,0.045,0.042,0.04,0.039,0.037,0.035
"O VI λλ1032, 1037",0.0,0.157,5.855,34.403,38.782,33.841,31.02,28.602,26.559,24.895,23.101,21.46,19.77,18.308,16.971,15.719,14.629,13.68,12.839,12.077,11.391,10.77,10.205,9.683,9.195,8.733,8.3,7.891,7.508,7.147,6.81,6.493,6.198,5.922,5.665,5.422,5.196
Lyα λ1215,50.793,31.865,25.843,25.56,25.371,25.11,25.143,25.489,26.12,26.969,27.869,28.689,29.343,29.836,30.193,30.446,30.643,30.805,30.952,31.095,31.251,31.42,31.61,31.836,32.102,32.397,32.756,33.106,33.526,33.935,34.462,34.948,35.517,36.032,36.607,37.194,37.722
N V λ1239,0.033,0.948,2.614,1.47,1.492,1.269,1.147,1.05,0.971,0.891,0.817,0.739,0.67,0.608,0.554,0.509,0.471,0.438,0.409,0.384,0.363,0.343,0.325,0.308,0.293,0.278,0.265,0.252,0.24,0.229,0.219,0.209,0.2,0.191,0.184,0.176,0.169
SiIV + O IV λ1400,1.806,2.932,2.906,2.386,1.965,1.629,1.434,1.292,1.179,1.085,0.998,0.913,0.833,0.761,0.698,0.645,0.599,0.559,0.525,0.495,0.469,0.445,0.423,0.403,0.384,0.366,0.35,0.334,0.319,0.306,0.293,0.281,0.27,0.259,0.249,0.24,0.232
N IV λ1486,0.171,0.389,0.256,0.132,0.127,0.105,0.092,0.082,0.075,0.068,0.063,0.057,0.052,0.048,0.044,0.04,0.038,0.035,0.033,0.031,0.03,0.028,0.027,0.025,0.024,0.023,0.022,0.021,0.02,0.019,0.019,0.018,0.017,0.016,0.016,0.015,0.015
C IV λλ1548+1551,9.054,12.776,4.408,3.796,3.534,2.937,2.567,2.283,2.046,1.848,1.671,1.514,1.37,1.246,1.14,1.05,0.973,0.908,0.851,0.801,0.757,0.718,0.681,0.648,0.618,0.589,0.562,0.536,0.512,0.49,0.468,0.449,0.43,0.413,0.397,0.381,0.367
He II λ1640,0.443,0.726,0.478,0.44,0.551,0.686,0.918,1.192,1.49,1.785,2.03,2.193,2.258,2.252,2.21,2.157,2.108,2.066,2.028,1.994,1.961,1.93,1.899,1.868,1.84,1.813,1.788,1.768,1.751,1.738,1.731,1.728,1.729,1.736,1.746,1.758,1.771
