Emission lines,100,125,150,175,200,225,250,275,300,325,350,375,400,425,450,475,500,525,550,575,600,625,650,675,700,725,750,775,800,825,850,875,900,925,950,975,1000
C III λ977,16.8,10.384,3.956,3.827,3.422,2.757,2.35,2.064,1.844,1.661,1.482,1.327,1.192,1.078,0.98,0.896,0.824,0.763,0.709,0.664,0.624,0.588,0.556,0.527,0.501,0.477,0.455,0.435,0.417,0.4,0.384,0.37,0.356,0.344,0.332,0.321,0.311
N III λ990,0.648,0.874,0.512,0.277,0.252,0.199,0.168,0.146,0.128,0.114,0.1,0.088,0.078,0.069,0.062,0.057,0.052,0.047,0.044,0.041,0.038,0.035,0.033,0.031,0.03,0.028,0.027,0.025,0.024,0.023,0.022,0.021,0.02,0.019,0.018,0.017,0.017
"O VI λλ1032, 1037",0.0,0.128,5.103,33.7,39.504,34.018,31.022,28.462,26.385,24.646,22.509,20.626,18.767,17.174,15.712,14.341,13.143,12.108,11.197,10.39,9.678,9.041,8.478,7.968,7.509,7.085,6.698,6.343,6.015,5.714,5.435,5.178,4.937,4.714,4.507,4.313,4.133
Lyα λ1215,55.138,38.099,30.821,30.757,30.884,31.045,31.807,33.091,34.692,36.45,37.966,39.241,40.215,40.924,41.404,41.725,41.978,42.212,42.454,42.723,43.008,43.367,43.724,44.071,44.51,45.029,45.44,45.998,46.589,47.265,47.955,48.599,49.386,50.18,50.947,51.729,52.484
N V λ1239,0.017,0.848,2.666,1.477,1.5,1.261,1.133,1.034,0.955,0.875,0.79,0.705,0.632,0.567,0.509,0.462,0.421,0.386,0.356,0.33,0.307,0.287,0.27,0.254,0.239,0.226,0.214,0.203,0.193,0.184,0.176,0.168,0.161,0.154,0.147,0.142,0.136
SiIV + O IV λ1400,1.551,2.775,2.893,2.386,1.927,1.584,1.393,1.258,1.155,1.069,0.976,0.888,0.805,0.731,0.665,0.608,0.559,0.517,0.481,0.449,0.422,0.398,0.376,0.356,0.338,0.322,0.307,0.293,0.281,0.27,0.259,0.249,0.24,0.232,0.225,0.218,0.211
N IV λ1486,0.142,0.365,0.271,0.125,0.124,0.101,0.088,0.08,0.073,0.067,0.062,0.056,0.051,0.047,0.042,0.039,0.036,0.033,0.031,0.029,0.027,0.026,0.025,0.023,0.022,0.021,0.02,0.019,0.019,0.018,0.017,0.017,0.016,0.016,0.015,0.015,0.015
C IV λλ1548+1551,7.152,13.042,4.501,3.719,3.492,2.877,2.509,2.229,2.003,1.811,1.62,1.457,1.309,1.183,1.074,0.98,0.899,0.83,0.771,0.719,0.675,0.634,0.599,0.567,0.538,0.512,0.488,0.467,0.447,0.428,0.411,0.396,0.382,0.369,0.358,0.347,0.338
He II λ1640,0.343,0.769,0.513,0.479,0.616,0.777,1.044,1.351,1.68,1.995,2.227,2.367,2.405,2.368,2.294,2.208,2.126,2.053,1.987,1.928,1.875,1.823,1.777,1.734,1.696,1.661,1.632,1.608,1.589,1.576,1.567,1.564,1.565,1.571,1.58,1.59,1.601
O III] λλ1661+1666,1.609,1.931,1.633,1.264,1.028,0.848,0.747,0.669,0.606,0.552,0.499,0.453,0.415,0.384,0.359,0.338,0.319,0.303,0.29,0.278,0.267,0.257,0.248,0.24,0.232,0.225,0.219,0.213,0.208,0.204,0.2,0.196,0.193,0.191,0.189,0.188,0.188
N III λ1750,0.354,0.428,0.264,0.165,0.155,0.129,0.114,0.103,0.095,0.089,0.082,0.077,0.072,0.069,0.067,0.065,0.063,0.062,0.061,0.06,0.059,0.058,0.057,0.056,0.055,0.054,0.053,0.053,0.052,0.052,0.052,0.052,0.052,0.052,0.052,0.053,0.053
C III] λ1909,5.27,3.18,1.571,1.484,1.41,1.257,1.217,1.261,1.352,1.471,1.59,1.713,1.827,1.925,2.002,2.057,2.097,2.124,2.142,2.151,2.155,2.152,2.147,2.139,2.132,2.125,2.119,2.117,2.118,2.124,2.135,2.15,2.17,2.195,2.223,2.253,2.284
C II] λ2326,0.81,0.476,0.325,0.323,0.333,0.358,0.432,0.515,0.587,0.644,0.675,0.689,0.69,0.685,0.679,0.673,0.67,0.671,0.675,0.682,0.692,0.705,0.719,0.734,0.752,0.773,0.79,0.811,0.833,0.857,0.881,0.901,0.926,0.949,0.972,0.994,1.014
