Emission lines,100,125,150,175,200,225,250,275,300,325,350,375,400,425,450,475,500,525,550,575,600,625,650,675,700,725,750,775,800,825,850,875,900,925,950,975,1000
C III λ977,0.051,15.129,6.012,3.581,3.819,3.056,2.606,2.263,1.985,1.758,1.566,1.4,1.257,1.134,1.028,0.939,0.864,0.801,0.747,0.701,0.662,0.627,0.597,0.57,0.545,0.523,0.503,0.484,0.466,0.45,0.435,0.421,0.408,0.397,0.386,0.376,0.366
N III λ990,0.001,0.83,1.189,0.496,0.437,0.35,0.302,0.265,0.232,0.204,0.179,0.157,0.139,0.124,0.112,0.102,0.093,0.086,0.08,0.075,0.07,0.066,0.063,0.06,0.057,0.054,0.052,0.049,0.047,0.045,0.043,0.041,0.04,0.038,0.037,0.035,0.034
"O VI λλ1032, 1037",0.0,0.0,0.622,14.182,45.357,36.356,33.125,29.993,27.125,24.756,22.699,20.73,18.895,17.188,15.726,14.396,13.186,12.156,11.277,10.514,9.834,9.232,8.699,8.219,7.79,7.398,7.029,6.682,6.362,6.065,5.791,5.533,5.294,5.074,4.862,4.667,4.481
Lyα λ1215,79.753,50.881,29.135,22.494,22.348,21.913,21.876,22.173,22.652,23.264,23.907,24.463,24.91,25.232,25.492,25.747,26.04,26.401,26.841,27.375,27.987,28.683,29.468,30.374,31.323,32.362,33.304,34.464,35.596,36.745,37.811,38.961,40.161,41.283,42.606,43.676,44.827
N V λ1239,0.0,0.05,1.683,2.511,1.668,1.373,1.225,1.108,1.006,0.912,0.816,0.729,0.65,0.582,0.523,0.471,0.43,0.395,0.365,0.34,0.318,0.299,0.282,0.267,0.254,0.242,0.231,0.22,0.211,0.202,0.194,0.187,0.18,0.173,0.167,0.162,0.157
SiIV + O IV λ1400,0.0,1.826,3.061,2.807,2.157,1.724,1.543,1.421,1.32,1.237,1.157,1.074,0.989,0.905,0.829,0.763,0.707,0.66,0.619,0.585,0.554,0.528,0.505,0.483,0.464,0.447,0.431,0.416,0.402,0.39,0.378,0.368,0.359,0.351,0.344,0.338,0.333
N IV λ1486,0.0,0.176,0.394,0.171,0.136,0.11,0.098,0.09,0.084,0.079,0.075,0.07,0.065,0.06,0.056,0.052,0.049,0.046,0.043,0.041,0.039,0.038,0.036,0.035,0.034,0.033,0.032,0.031,0.03,0.03,0.029,0.029,0.029,0.029,0.029,0.029,0.029
C IV λλ1548+1551,0.0,9.515,9.643,4.05,4.013,3.249,2.835,2.506,2.223,2.001,1.82,1.656,1.514,1.383,1.269,1.171,1.088,1.018,0.958,0.907,0.863,0.825,0.792,0.762,0.737,0.715,0.695,0.678,0.663,0.652,0.644,0.638,0.636,0.638,0.642,0.65,0.661
He II λ1640,0.0,0.522,0.808,0.627,0.709,0.916,1.246,1.645,2.046,2.429,2.734,2.922,2.977,2.924,2.821,2.706,2.6,2.509,2.431,2.366,2.308,2.258,2.214,2.175,2.143,2.116,2.094,2.077,2.067,2.064,2.066,2.074,2.088,2.107,2.126,2.149,2.171
O III] λλ1661+1666,0.0,1.529,1.942,1.626,1.183,0.945,0.832,0.736,0.646,0.569,0.507,0.456,0.419,0.392,0.372,0.357,0.344,0.334,0.326,0.319,0.313,0.308,0.304,0.301,0.299,0.297,0.296,0.295,0.295,0.297,0.299,0.302,0.305,0.31,0.315,0.32,0.326
N III λ1750,0.0,0.321,0.391,0.182,0.164,0.136,0.121,0.111,0.101,0.094,0.087,0.082,0.078,0.076,0.074,0.073,0.072,0.072,0.071,0.071,0.071,0.071,0.071,0.071,0.072,0.072,0.073,0.074,0.075,0.076,0.077,0.079,0.081,0.083,0.085,0.088,0.09
C III] λ1909,0.07,4.916,2.187,1.549,1.622,1.47,1.401,1.422,1.494,1.595,1.712,1.824,1.928,2.013,2.081,2.134,2.178,2.217,2.254,2.29,2.325,2.361,2.398,2.438,2.482,2.531,2.581,2.636,2.698,2.766,2.84,2.921,3.007,3.1,3.196,3.293,3.39
C II] λ2326,0.116,0.994,0.471,0.376,0.341,0.281,0.294,0.342,0.383,0.416,0.436,0.443,0.445,0.447,0.453,0.465,0.483,0.505,0.532,0.564,0.598,0.636,0.677,0.722,0.769,0.817,0.862,0.912,0.961,1.007,1.049,1.091,1.134,1.17,1.212,1.241,1.273
Mg II λ2800,0.144,0.094,0.101,0.134,0.177,0.259,0.31,0.361,0.388,0.408,0.433,0.464,0.502,0.541,0.576,0.606,0.63,0.65,0.668,0.687,0.707,0.73,0.755,0.784,0.815,0.849,0.884,0.922,0.962,0.999,1.035,1.068,1.104,1.132,1.164,1.186,1.21
Ne V λ3426,0.0,0.001,0.059,0.143,0.28,0.251,0.212,0.186,0.165,0.148,0.133,0.12,0.109,0.099,0.09,0.083,0.078,0.073,0.069,0.066,0.063,0.061,0.06,0.058,0.057,0.056,0.056,0.055,0.055,0.055,0.055,0.055,0.056,0.057,0.057,0.058,0.059
Ne III λ3869,0.0,0.555,0.552,0.487,0.529,0.611,0.755,0.939,1.108,1.259,1.389,1.497,1.589,1.663,1.721,1.768,1.806,1.84,1.871,1.901,1.93,1.96,1.99,2.021,2.053,2.087,2.121,2.158,2.196,2.236,2.276,2.318,2.361,2.403,2.445,2.482,2.519
[O II] λλ3727+3729,0.0,0.555,0.552,0.487,0.529,0.611,0.755,0.939,1.108,1.259,1.389,1.497,1.589,1.663,1.721,1.768,1.806,1.84,1.871,1.901,1.93,1.96,1.99,2.021,2.053,2.087,2.121,2.158,2.196,2.236,2.276,2.318,2.361,2.403,2.445,2.482,2.519
