Emission lines,100,125,150,175,200,225,250,275,300,325,350,375,400,425,450,475,500,525,550,575,600,625,650,675,700,725,750,775,800,825,850,875,900,925,950,975,1000
C III λ977,20.322,10.534,4.54,4.412,3.894,3.178,2.717,2.382,2.116,1.899,1.711,1.546,1.4,1.275,1.169,1.078,1.002,0.937,0.882,0.834,0.792,0.754,0.721,0.69,0.662,0.635,0.61,0.586,0.563,0.541,0.52,0.5,0.48,0.461,0.443,0.425,0.409
N III λ990,1.114,1.418,0.753,0.494,0.453,0.374,0.324,0.287,0.256,0.23,0.208,0.188,0.17,0.155,0.142,0.131,0.122,0.114,0.108,0.102,0.097,0.092,0.088,0.084,0.081,0.077,0.074,0.071,0.068,0.066,0.063,0.06,0.058,0.056,0.053,0.051,0.049
"O VI λλ1032, 1037",0.0,0.169,6.134,34.459,38.269,33.707,31.024,28.62,26.615,25.003,23.305,21.789,20.229,18.868,17.606,16.42,15.392,14.496,13.707,12.994,12.358,11.793,11.286,10.818,10.379,9.962,9.565,9.183,8.818,8.468,8.133,7.807,7.494,7.194,6.907,6.631,6.369
Lyα λ1215,48.582,27.697,22.234,21.898,21.654,21.331,21.22,21.31,21.637,22.191,22.858,23.532,24.124,24.603,24.97,25.249,25.472,25.657,25.818,25.961,26.099,26.241,26.392,26.558,26.743,26.957,27.204,27.5,27.838,28.216,28.641,29.103,29.597,30.129,30.658,31.208,31.732
N V λ1239,0.043,0.989,2.572,1.469,1.489,1.279,1.161,1.065,0.986,0.907,0.835,0.761,0.696,0.636,0.583,0.54,0.503,0.471,0.443,0.419,0.398,0.38,0.363,0.348,0.333,0.32,0.308,0.295,0.284,0.273,0.262,0.252,0.242,0.233,0.224,0.215,0.207
SiIV + O IV λ1400,1.998,3.027,2.924,2.413,2.011,1.684,1.487,1.34,1.222,1.124,1.033,0.949,0.869,0.797,0.734,0.68,0.635,0.595,0.562,0.532,0.506,0.483,0.462,0.443,0.426,0.409,0.393,0.378,0.364,0.35,0.337,0.324,0.312,0.3,0.289,0.279,0.269
N IV λ1486,0.191,0.403,0.251,0.137,0.131,0.109,0.096,0.086,0.078,0.072,0.066,0.06,0.055,0.05,0.046,0.043,0.04,0.038,0.035,0.033,0.032,0.03,0.029,0.028,0.027,0.026,0.025,0.024,0.023,0.022,0.021,0.02,0.02,0.019,0.018,0.017,0.017
C IV λλ1548+1551,10.251,12.794,4.421,3.891,3.617,3.036,2.662,2.37,2.125,1.921,1.739,1.584,1.44,1.315,1.208,1.116,1.039,0.973,0.916,0.867,0.824,0.785,0.751,0.72,0.691,0.664,0.638,0.613,0.59,0.567,0.546,0.525,0.504,0.485,0.466,0.448,0.431
He II λ1640,0.505,0.709,0.457,0.413,0.494,0.602,0.796,1.031,1.293,1.558,1.788,1.95,2.027,2.037,2.013,1.978,1.945,1.916,1.892,1.871,1.853,1.836,1.821,1.808,1.795,1.785,1.776,1.77,1.766,1.766,1.77,1.777,1.787,1.8,1.816,1.833,1.851
O III] λλ1661+1666,1.92,2.147,1.693,1.312,1.098,0.916,0.806,0.72,0.65,0.591,0.538,0.492,0.45,0.415,0.385,0.359,0.336,0.317,0.3,0.285,0.272,0.26,0.25,0.24,0.231,0.222,0.214,0.206,0.198,0.191,0.184,0.177,0.17,0.164,0.157,0.152,0.146
N III λ1750,0.41,0.449,0.246,0.171,0.156,0.13,0.114,0.102,0.092,0.083,0.076,0.069,0.064,0.059,0.055,0.051,0.048,0.045,0.043,0.041,0.04,0.038,0.037,0.036,0.034,0.033,0.032,0.031,0.03,0.029,0.028,0.028,0.027,0.026,0.025,0.025,0.024
C III] λ1909,6.316,3.259,1.719,1.61,1.445,1.211,1.065,0.972,0.915,0.888,0.88,0.887,0.901,0.916,0.931,0.943,0.954,0.963,0.97,0.975,0.978,0.981,0.983,0.984,0.985,0.985,0.986,0.988,0.991,0.996,1.002,1.01,1.021,1.033,1.047,1.062,1.078
C II] λ2326,1.292,0.655,0.409,0.36,0.312,0.273,0.286,0.338,0.409,0.485,0.551,0.601,0.633,0.651,0.66,0.663,0.663,0.663,0.663,0.663,0.666,0.67,0.676,0.685,0.696,0.71,0.725,0.744,0.763,0.784,0.805,0.827,0.849,0.871,0.891,0.912,0.93
Mg II λ2800,0.098,0.069,0.061,0.077,0.133,0.196,0.296,0.408,0.506,0.596,0.684,0.765,0.832,0.881,0.912,0.928,0.934,0.933,0.927,0.918,0.907,0.895,0.883,0.87,0.856,0.842,0.827,0.812,0.796,0.78,0.764,0.748,0.732,0.718,0.704,0.693,0.684
Ne V λ3426,0.001,0.031,0.11,0.196,0.27,0.224,0.196,0.175,0.159,0.145,0.132,0.121,0.111,0.102,0.094,0.088,0.082,0.078,0.073,0.07,0.067,0.064,0.062,0.059,0.057,0.055,0.053,0.052,0.05,0.048,0.047,0.045,0.044,0.042,0.041,0.039,0.038
Ne III λ3869,0.648,0.575,0.436,0.402,0.381,0.377,0.448,0.568,0.713,0.866,1.005,1.122,1.213,1.279,1.324,1.354,1.375,1.391,1.404,1.414,1.424,1.434,1.445,1.457,1.47,1.483,1.499,1.515,1.534,1.553,1.574,1.596,1.619,1.642,1.666,1.689,1.71
[O II] λλ3727+3729,0.648,0.575,0.436,0.402,0.381,0.377,0.448,0.568,0.713,0.866,1.005,1.122,1.213,1.279,1.324,1.354,1.375,1.391,1.404,1.414,1.424,1.434,1.445,1.457,1.47,1.483,1.499,1.515,1.534,1.553,1.574,1.596,1.619,1.642,1.666,1.689,1.71
[S II] λλ4069+4076,0.049,0.038,0.03,0.033,0.044,0.056,0.081,0.107,0.128,0.145,0.155,0.16,0.161,0.159,0.156,0.153,0.149,0.146,0.143,0.141,0.139,0.137,0.136,0.135,0.134,0.133,0.132,0.132,0.131,0.131,0.13,0.13,0.129,0.129,0.128,0.127,0.126
