Emission lines,100,125,150,175,200,225,250,275,300,325,350,375,400,425,450,475,500,525,550,575,600,625,650,675,700,725,750,775,800,825,850,875,900,925,950,975,1000
C III λ977,18.548,10.295,4.125,3.97,3.506,2.831,2.416,2.122,1.894,1.706,1.542,1.388,1.252,1.138,1.042,0.961,0.893,0.835,0.784,0.74,0.702,0.666,0.635,0.605,0.578,0.552,0.528,0.506,0.484,0.464,0.445,0.427,0.41,0.394,0.379,0.365,0.351
N III λ990,0.995,1.316,0.747,0.446,0.411,0.335,0.29,0.256,0.229,0.206,0.186,0.167,0.15,0.136,0.124,0.114,0.106,0.099,0.093,0.088,0.083,0.079,0.075,0.071,0.068,0.065,0.062,0.059,0.056,0.054,0.051,0.049,0.047,0.045,0.043,0.041,0.04
"O VI λλ1032, 1037",0.0,0.151,5.674,34.397,39.242,34.079,31.205,28.754,26.718,25.048,23.262,21.516,19.743,18.24,16.891,15.628,14.533,13.584,12.741,11.982,11.3,10.685,10.131,9.619,9.14,8.688,8.266,7.868,7.493,7.142,6.816,6.508,6.22,5.949,5.697,5.459,5.237
Lyα λ1215,50.845,30.585,23.534,23.223,23.011,22.728,22.737,23.047,23.637,24.447,25.316,26.053,26.635,27.075,27.392,27.614,27.786,27.931,28.067,28.21,28.372,28.558,28.776,29.026,29.333,29.673,30.079,30.473,30.943,31.441,31.949,32.525,33.103,33.707,34.344,34.954,35.514
N V λ1239,0.027,0.934,2.676,1.483,1.5,1.271,1.146,1.05,0.971,0.892,0.819,0.737,0.666,0.603,0.549,0.504,0.466,0.434,0.405,0.38,0.359,0.34,0.322,0.306,0.291,0.277,0.264,0.252,0.24,0.229,0.219,0.21,0.201,0.193,0.185,0.178,0.171
SiIV + O IV λ1400,1.791,2.921,2.938,2.402,1.952,1.612,1.419,1.281,1.173,1.084,1.001,0.915,0.833,0.761,0.699,0.646,0.6,0.562,0.528,0.499,0.473,0.45,0.428,0.409,0.39,0.373,0.357,0.342,0.328,0.315,0.302,0.291,0.28,0.27,0.26,0.251,0.243
N IV λ1486,0.168,0.386,0.265,0.13,0.126,0.103,0.09,0.081,0.074,0.068,0.063,0.057,0.052,0.048,0.044,0.041,0.038,0.035,0.033,0.032,0.03,0.028,0.027,0.026,0.025,0.024,0.023,0.022,0.021,0.02,0.019,0.019,0.018,0.017,0.017,0.016,0.016
C IV λλ1548+1551,8.719,13.041,4.492,3.784,3.518,2.915,2.547,2.267,2.037,1.843,1.671,1.511,1.365,1.24,1.136,1.047,0.971,0.907,0.851,0.802,0.759,0.72,0.686,0.653,0.624,0.595,0.569,0.545,0.522,0.5,0.479,0.46,0.443,0.426,0.41,0.396,0.382
He II λ1640,0.424,0.757,0.498,0.457,0.578,0.726,0.977,1.272,1.59,1.904,2.164,2.326,2.386,2.372,2.326,2.27,2.219,2.174,2.134,2.098,2.065,2.033,2.003,1.974,1.945,1.92,1.897,1.878,1.864,1.853,1.849,1.849,1.854,1.863,1.876,1.891,1.908
