Emission lines,100,125,150,175,200,225,250,275,300,325,350,375,400,425,450,475,500,525,550,575,600,625,650,675,700,725,750,775,800,825,850,875,900,925,950,975,1000
C III λ977,14.374,13.767,4.064,3.615,3.477,2.785,2.398,2.132,1.886,1.679,1.502,1.348,1.216,1.103,1.007,0.925,0.855,0.796,0.744,0.7,0.661,0.626,0.595,0.567,0.542,0.518,0.497,0.477,0.458,0.441,0.425,0.41,0.396,0.383,0.37,0.359,0.348
N III λ990,0.805,1.057,0.973,0.389,0.404,0.324,0.283,0.253,0.224,0.198,0.176,0.156,0.139,0.126,0.114,0.104,0.096,0.089,0.083,0.078,0.074,0.069,0.066,0.063,0.06,0.057,0.054,0.052,0.049,0.047,0.045,0.043,0.042,0.04,0.038,0.037,0.035
"O VI λλ1032, 1037",0.0,0.028,2.606,27.513,42.219,34.97,32.097,29.605,27.035,24.791,22.618,20.756,18.887,17.29,15.897,14.582,13.418,12.418,11.545,10.777,10.084,9.47,8.926,8.434,7.987,7.573,7.191,6.837,6.509,6.209,5.927,5.666,5.421,5.195,4.98,4.78,4.593
Lyα λ1215,65.062,37.868,21.791,20.709,20.562,20.209,20.277,20.715,21.316,22.041,22.764,23.383,23.85,24.177,24.409,24.59,24.771,24.985,25.25,25.574,25.968,26.451,26.974,27.534,28.171,28.904,29.58,30.4,31.206,32.012,32.877,33.767,34.73,35.668,36.55,37.54,38.496
N V λ1239,0.0,0.415,2.634,1.659,1.58,1.294,1.168,1.08,0.979,0.889,0.801,0.715,0.641,0.576,0.519,0.472,0.433,0.399,0.37,0.345,0.323,0.304,0.287,0.271,0.257,0.245,0.233,0.222,0.212,0.204,0.195,0.187,0.18,0.173,0.167,0.161,0.156
SiIV + O IV λ1400,0.615,2.37,3.081,2.562,1.978,1.604,1.436,1.33,1.226,1.137,1.053,0.971,0.89,0.815,0.749,0.691,0.641,0.598,0.562,0.53,0.502,0.477,0.455,0.434,0.415,0.398,0.383,0.368,0.355,0.343,0.331,0.321,0.311,0.302,0.294,0.287,0.28
N IV λ1486,0.026,0.285,0.351,0.117,0.126,0.102,0.091,0.084,0.077,0.072,0.067,0.062,0.057,0.053,0.049,0.045,0.042,0.039,0.037,0.035,0.034,0.032,0.031,0.029,0.028,0.027,0.026,0.025,0.024,0.024,0.023,0.023,0.022,0.022,0.021,0.021,0.021
C IV λλ1548+1551,0.978,14.133,5.687,3.73,3.673,2.981,2.624,2.356,2.105,1.887,1.703,1.544,1.401,1.276,1.169,1.077,0.998,0.93,0.872,0.821,0.777,0.738,0.703,0.672,0.643,0.618,0.594,0.573,0.554,0.537,0.521,0.508,0.496,0.486,0.477,0.471,0.465
He II λ1640,0.054,0.918,0.648,0.552,0.702,0.893,1.227,1.609,1.986,2.338,2.614,2.783,2.829,2.788,2.705,2.611,2.523,2.445,2.378,2.318,2.265,2.216,2.172,2.132,2.097,2.066,2.041,2.022,2.008,2.002,2.001,2.006,2.016,2.032,2.05,2.07,2.091
