Emission lines,100,125,150,175,200,225,250,275,300,325,350,375,400,425,450,475,500,525,550,575,600,625,650,675,700,725,750,775,800,825,850,875,900,925,950,975,1000
C III λ977,19.568,10.852,4.928,4.878,4.416,3.755,3.319,2.976,2.688,2.446,2.234,2.048,1.884,1.743,1.621,1.513,1.417,1.331,1.255,1.187,1.126,1.07,1.02,0.972,0.928,0.886,0.844,0.805,0.767,0.731,0.696,0.661,0.627,0.595,0.565,0.535,0.508
N III λ990,0.734,0.949,0.479,0.316,0.284,0.237,0.207,0.183,0.164,0.148,0.134,0.122,0.112,0.103,0.096,0.089,0.083,0.078,0.074,0.07,0.066,0.063,0.06,0.057,0.055,0.052,0.05,0.047,0.045,0.043,0.041,0.039,0.037,0.035,0.033,0.032,0.03
"O VI λλ1032, 1037",0.0,0.155,6.01,32.891,36.251,32.487,30.198,27.924,25.905,24.266,22.593,21.136,19.708,18.5,17.335,16.224,15.216,14.303,13.476,12.721,12.039,11.42,10.86,10.329,9.843,9.379,8.915,8.49,8.078,7.685,7.304,6.932,6.577,6.239,5.917,5.61,5.322
Lyα λ1215,55.934,39.878,36.016,35.901,35.981,35.985,36.348,37.071,38.098,39.38,40.766,42.121,43.324,44.329,45.121,45.708,46.13,46.418,46.601,46.703,46.743,46.727,46.675,46.582,46.482,46.364,46.212,46.086,45.966,45.863,45.774,45.697,45.645,45.616,45.604,45.593,45.587
N V λ1239,0.043,0.928,2.425,1.406,1.429,1.251,1.149,1.059,0.98,0.901,0.829,0.759,0.698,0.643,0.595,0.553,0.516,0.484,0.455,0.429,0.406,0.386,0.367,0.349,0.333,0.318,0.302,0.288,0.275,0.262,0.249,0.237,0.225,0.214,0.203,0.193,0.183
SiIV + O IV λ1400,1.864,2.918,2.814,2.346,1.99,1.708,1.535,1.395,1.276,1.174,1.082,0.999,0.922,0.854,0.794,0.741,0.694,0.652,0.615,0.582,0.552,0.525,0.5,0.476,0.455,0.435,0.414,0.395,0.377,0.359,0.342,0.326,0.309,0.294,0.279,0.265,0.252
N IV λ1486,0.179,0.389,0.239,0.138,0.133,0.114,0.102,0.093,0.085,0.078,0.072,0.067,0.062,0.058,0.054,0.05,0.047,0.045,0.042,0.04,0.038,0.037,0.035,0.034,0.032,0.031,0.03,0.028,0.027,0.026,0.025,0.024,0.023,0.022,0.021,0.02,0.019
C IV λλ1548+1551,9.611,12.352,4.305,3.872,3.629,3.122,2.789,2.508,2.261,2.053,1.87,1.713,1.572,1.452,1.348,1.255,1.172,1.1,1.036,0.979,0.928,0.882,0.84,0.8,0.764,0.73,0.695,0.664,0.633,0.603,0.575,0.546,0.519,0.493,0.468,0.444,0.422
He II λ1640,0.464,0.644,0.407,0.354,0.363,0.383,0.449,0.54,0.645,0.758,0.86,0.936,0.973,0.976,0.96,0.935,0.906,0.878,0.851,0.825,0.799,0.775,0.751,0.727,0.705,0.684,0.663,0.644,0.627,0.611,0.597,0.583,0.572,0.562,0.553,0.545,0.537
