Emission lines,100,125,150,175,200,225,250,275,300,325,350,375,400,425,450,475,500,525,550,575,600,625,650,675,700,725,750,775,800,825,850,875,900,925,950,975,1000
C III λ977,19.411,10.847,4.967,4.864,4.354,3.672,3.215,2.85,2.544,2.287,2.06,1.859,1.679,1.521,1.381,1.256,1.146,1.048,0.965,0.889,0.824,0.765,0.713,0.665,0.623,0.584,0.55,0.518,0.489,0.462,0.438,0.416,0.395,0.376,0.358,0.342,0.327
N III λ990,0.557,0.734,0.384,0.267,0.245,0.209,0.185,0.165,0.148,0.134,0.121,0.11,0.099,0.09,0.082,0.075,0.069,0.063,0.058,0.054,0.05,0.047,0.043,0.041,0.038,0.036,0.034,0.032,0.03,0.028,0.027,0.026,0.024,0.023,0.022,0.021,0.02
"O VI λλ1032, 1037",0.0,0.156,6.144,32.868,35.858,32.013,29.6,27.148,24.968,23.136,21.381,19.67,18.092,16.649,15.239,13.921,12.736,11.671,10.741,9.883,9.142,8.472,7.886,7.351,6.875,6.436,6.044,5.684,5.359,5.064,4.795,4.548,4.323,4.116,3.924,3.748,3.585
Lyα λ1215,58.417,42.551,38.529,38.416,38.902,39.425,40.671,42.396,44.343,46.387,48.261,49.803,50.936,51.649,51.988,52.039,51.9,51.617,51.297,50.881,50.477,50.045,49.645,49.251,48.895,48.584,48.32,48.108,47.955,47.874,47.848,47.882,47.969,48.087,48.253,48.426,48.607
N V λ1239,0.042,0.928,2.419,1.403,1.414,1.235,1.127,1.034,0.948,0.863,0.784,0.709,0.641,0.578,0.524,0.476,0.433,0.395,0.363,0.334,0.309,0.287,0.267,0.249,0.233,0.218,0.205,0.194,0.183,0.173,0.164,0.156,0.148,0.141,0.135,0.129,0.124
SiIV + O IV λ1400,1.86,2.926,2.825,2.35,1.985,1.698,1.518,1.37,1.243,1.134,1.034,0.941,0.855,0.777,0.707,0.643,0.588,0.538,0.496,0.457,0.424,0.393,0.367,0.343,0.321,0.301,0.284,0.267,0.253,0.239,0.227,0.216,0.205,0.196,0.187,0.179,0.171
N IV λ1486,0.182,0.397,0.244,0.145,0.14,0.121,0.11,0.1,0.093,0.086,0.08,0.074,0.068,0.063,0.058,0.054,0.05,0.046,0.043,0.04,0.038,0.036,0.034,0.032,0.03,0.029,0.027,0.026,0.025,0.024,0.023,0.022,0.021,0.02,0.019,0.019,0.018
C IV λλ1548+1551,9.542,12.329,4.315,3.879,3.611,3.098,2.752,2.453,2.192,1.974,1.78,1.608,1.453,1.316,1.194,1.086,0.989,0.905,0.832,0.767,0.71,0.659,0.614,0.574,0.537,0.504,0.475,0.447,0.422,0.4,0.379,0.36,0.343,0.327,0.312,0.298,0.285
He II λ1640,0.46,0.641,0.403,0.357,0.374,0.402,0.482,0.583,0.698,0.819,0.924,0.996,1.024,1.013,0.979,0.937,0.892,0.848,0.809,0.771,0.736,0.702,0.672,0.643,0.617,0.593,0.572,0.554,0.538,0.526,0.515,0.508,0.502,0.499,0.497,0.497,0.498
O III] λλ1661+1666,1.886,2.213,1.744,1.378,1.177,1.009,0.903,0.812,0.732,0.664,0.603,0.547,0.498,0.454,0.414,0.377,0.345,0.316,0.29,0.267,0.247,0.229,0.212,0.198,0.184,0.172,0.161,0.152,0.142,0.134,0.127,0.12,0.113,0.108,0.102,0.097,0.093
N III λ1750,0.447,0.513,0.285,0.211,0.195,0.168,0.15,0.135,0.122,0.111,0.101,0.092,0.084,0.077,0.07,0.064,0.059,0.054,0.05,0.046,0.043,0.04,0.037,0.035,0.033,0.031,0.029,0.027,0.026,0.024,0.023,0.022,0.021,0.02,0.019,0.018,0.017
C III] λ1909,6.087,3.448,1.9,1.784,1.621,1.4,1.257,1.148,1.062,0.995,0.94,0.894,0.854,0.816,0.779,0.742,0.705,0.669,0.637,0.604,0.574,0.545,0.518,0.493,0.469,0.448,0.428,0.41,0.393,0.379,0.366,0.355,0.345,0.336,0.329,0.323,0.317
C II] λ2326,1.254,0.811,0.638,0.665,0.726,0.786,0.895,1.014,1.123,1.218,1.287,1.329,1.346,1.343,1.324,1.296,1.263,1.228,1.196,1.161,1.131,1.102,1.077,1.054,1.034,1.019,1.005,0.995,0.987,0.984,0.983,0.984,0.988,0.992,0.999,1.006,1.013
Mg II λ2800,0.446,0.732,1.044,1.328,1.797,2.164,2.518,2.808,3.03,3.228,3.41,3.563,3.666,3.711,3.704,3.659,3.589,3.502,3.418,3.325,3.239,3.155,3.079,3.006,2.939,2.88,2.826,2.777,2.734,2.698,2.668,2.642,2.62,2.603,2.594,2.587,2.585
Ne V λ3426,0.001,0.029,0.105,0.188,0.254,0.213,0.188,0.167,0.15,0.136,0.123,0.111,0.101,0.092,0.083,0.076,0.07,0.064,0.059,0.054,0.051,0.047,0.044,0.041,0.039,0.036,0.034,0.033,0.031,0.029,0.028,0.027,0.025,0.024,0.023,0.022,0.021
Ne III λ3869,0.72,0.661,0.507,0.482,0.506,0.564,0.692,0.843,1.004,1.161,1.294,1.394,1.458,1.486,1.482,1.457,1.419,1.373,1.328,1.279,1.233,1.188,1.146,1.107,1.073,1.041,1.014,0.991,0.972,0.957,0.947,0.939,0.936,0.934,0.935,0.938,0.941
[O II] λλ3727+3729,0.72,0.661,0.507,0.482,0.506,0.564,0.692,0.843,1.004,1.161,1.294,1.394,1.458,1.486,1.482,1.457,1.419,1.373,1.328,1.279,1.233,1.188,1.146,1.107,1.073,1.041,1.014,0.991,0.972,0.957,0.947,0.939,0.936,0.934,0.935,0.938,0.941
[S II] λλ4069+4076,0.49,0.672,0.794,0.943,1.175,1.373,1.61,1.806,1.95,2.044,2.086,2.084,2.05,1.996,1.932,1.865,1.8,1.739,1.688,1.64,1.603,1.57,1.547,1.528,1.517,1.511,1.511,1.515,1.524,1.536,1.551,1.568,1.586,1.605,1.625,1.644,1.663
[O III] λ4363,0.316,0.36,0.284,0.229,0.199,0.174,0.159,0.146,0.135,0.125,0.117,0.109,0.101,0.094,0.088,0.082,0.076,0.071,0.067,0.062,0.059,0.055,0.052,0.049,0.046,0.044,0.042,0.04,0.038,0.036,0.034,0.033,0.031,0.03,0.029,0.028,0.027
